Registration Number,Block No,Floor Number,Flat/ Apartment/ Shop/Plot type,Number of Apartment/Flats/Shop,Unit Carpet Area (in sqm),Number of Balcony,Total Area of Balcony (in sqm),Number of Verandah,Total Area of Verandah (in sqm),No. of garrage,Total Area of garage (in sqm),Open Parking Space (in Nos.)
UPRERAPRJ4723,E,24,3 BHK,4,83.43,5,19.302,0,0,0,0,-
UPRERAPRJ4723,E,25,3 BHK,2,98.67,5,22.536,0,0,0,0,-
UPRERAPRJ4723,E,25,3 BHK,2,88.33,5,19.463,0,0,0,0,-
UPRERAPRJ4723,E,25,3 BHK,4,83.43,5,19.302,0,0,0,0,-
UPRERAPRJ783951/04/2024,ALFA,BSMNT,OTHER,0,0,0,0,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,BSMNT2,OTHER,0,0,0,0,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,GF,OTHER,0,0,0,0,0,0,undefined,0,0
UPRERAPRJ783951/04/2024,ALFA,1,4 BHK,1,165.43,5,45.16,3,125,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,1,4 BHK,2,165.43,5,45.16,2,45,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,1,4 BHK,1,165.43,5,45.16,2,145,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,2,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,3,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,4,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,5,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,6,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,7,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,8,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,9,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,10,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,11,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,12,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,13,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,14,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,15,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,16,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,17,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,18,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,19,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,20,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,21,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,22,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,23,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,24,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,25,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,26,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,27,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,28,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,29,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,30,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,31,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,32,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,33,4 BHK,4,165.43,5,45.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,ALFA,34,4 BHK,1,165.43,5,45.16,6,230,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,BSMNT,OTHER,0,0,0,0,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,BSMNT2,OTHER,0,0,0,0,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,GF,OTHER,0,0,0,0,0,0,undefined,0,0
UPRERAPRJ783951/04/2024,BETA,1,3 BHK,2,88.68,4,21.16,4,30,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,1,3 BHK,4,112.72,4,33.06,4,22,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,1,3 BHK,2,96.79,4,22.60,4,30,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,2,3 BHK,2,88.68,4,21.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,2,3 BHK,4,112.72,4,33.06,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,2,3 BHK,2,96.79,4,22.60,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,3,3 BHK,2,88.68,4,21.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,3,3 BHK,4,112.72,4,33.06,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,3,3 BHK,2,96.79,4,22.60,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,4,3 BHK,2,88.68,4,21.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,4,3 BHK,4,112.72,4,33.06,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,4,3 BHK,2,96.79,4,22.60,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,5,3 BHK,2,88.68,4,21.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,5,3 BHK,4,112.72,4,33.06,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,5,3 BHK,2,96.79,4,22.60,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,6,3 BHK,2,88.68,4,21.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,6,3 BHK,4,112.72,4,33.06,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,6,3 BHK,2,96.79,4,22.60,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,7,3 BHK,2,88.68,4,21.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,7,3 BHK,4,112.72,4,33.06,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,7,3 BHK,2,96.79,4,22.60,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,8,3 BHK,2,88.68,4,21.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,8,3 BHK,4,112.72,4,33.06,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,8,3 BHK,2,96.79,4,22.60,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,9,3 BHK,2,88.68,4,21.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,9,3 BHK,4,112.72,4,33.06,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,9,3 BHK,2,96.79,4,22.60,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,10,3 BHK,2,88.68,4,21.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,10,3 BHK,4,112.72,4,33.06,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,10,3 BHK,2,96.79,4,22.60,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,11,3 BHK,2,88.68,4,21.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,11,3 BHK,4,112.72,4,33.06,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,11,3 BHK,2,96.79,4,22.60,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,12,3 BHK,2,88.68,4,21.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,12,3 BHK,4,112.72,4,33.06,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,12,3 BHK,2,96.79,4,22.60,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,13,3 BHK,2,88.68,4,21.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,13,3 BHK,4,112.72,4,33.06,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,13,3 BHK,2,96.79,4,22.60,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,14,3 BHK,2,88.68,4,21.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,14,3 BHK,4,112.72,4,33.06,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,14,3 BHK,2,96.79,4,22.60,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,15,3 BHK,2,88.68,4,21.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,15,3 BHK,4,112.72,4,33.06,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,15,3 BHK,2,96.79,4,22.60,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,16,3 BHK,2,88.68,4,21.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,16,3 BHK,4,112.72,4,33.06,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,16,3 BHK,2,96.79,4,22.60,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,17,3 BHK,2,88.68,4,21.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,17,3 BHK,4,112.72,4,33.06,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,17,3 BHK,2,96.79,4,22.60,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,18,3 BHK,2,88.68,4,21.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,18,3 BHK,4,112.72,4,33.06,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,18,3 BHK,2,96.79,4,22.60,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,19,3 BHK,2,88.68,4,21.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,19,3 BHK,4,112.72,4,33.06,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,19,3 BHK,2,96.79,4,22.60,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,20,3 BHK,2,88.68,4,21.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,20,3 BHK,4,112.72,4,33.06,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,20,3 BHK,2,96.79,4,22.60,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,21,3 BHK,2,88.68,4,21.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,21,3 BHK,4,112.72,4,33.06,07,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,21,3 BHK,2,96.79,4,22.6,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,22,3 BHK,2,88.68,4,21.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,22,3 BHK,4,112.72,4,33.06,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,22,3 BHK,2,96.79,4,22.6,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,23,3 BHK,2,88.68,4,21.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,23,3 BHK,4,122.72,4,33.06,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,23,3 BHK,2,96.79,4,22.6,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,24,3 BHK,2,88.68,4,21.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,24,3 BHK,4,112.72,4,33.06,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,24,3 BHK,2,96.79,4,22.60,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,25,3 BHK,2,88.68,4,21.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,25,3 BHK,4,112.72,4,33.06,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,25,3 BHK,2,96.79,4,22.60,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,26,3 BHK,2,88.68,4,21.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,26,3 BHK,4,112.72,4,33.06,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,26,3 BHK,2,96.89,4,22.6,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,27,3 BHK,2,88.68,4,21.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,27,3 BHK,4,112.72,4,33.06,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,27,3 BHK,2,96.79,4,22.6,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,28,3 BHK,2,88.68,4,21.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,28,3 BHK,4,112.72,4,33.06,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,28,3 BHK,2,96.79,4,22.6,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,29,3 BHK,2,88.68,4,21.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,29,3 BHK,4,112.72,4,33.06,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,29,3 BHK,2,96.79,4,22.60,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,30,3 BHK,2,88.68,4,21.16,0,0,undefined,0,-
UPRERAPRJ783951/04/2024,BETA,30,3 BHK,4,112.72,4,33.06,0,0,undefined,0,-
