XID,URL,Name,Price
r743,https://www.magicbricks.com/logix-blossom-county-sector-137-noida-pdpid-4d4235303030373535,Logix Blossom County,Rs 98.7 Lac - Rs 2.77 Cr
r398187,https://www.magicbricks.com/harish-homes-bhairav-vellakinar-coimbatore-pdpid-4d4235343236373933,Harish Homes Bhairav,Rs 1.65 Cr - Rs 1.93 Cr
r391272,https://www.magicbricks.com/majesticka-grande-saibaba-colony-coimbatore-pdpid-4d4235333935343733,Sukra Majesticka Grande,Rs 94.0 Lac - Rs 99.0 Lac
r437304,https://www.magicbricks.com/samsara-ivana-sector-63-gurgaon-pdpid-4d4235343235363831,Samsara Ivana,Rs 5.20 Cr - Rs 5.95 Cr
r422862,https://www.magicbricks.com/raymond-the-address-by-gs-bandra-bandra-east-mumbai-pdpid-4d4235343139313731,Raymond The Address by GS Bandra,Rs 2.91 Cr - Rs 6.26 Cr
r402921,https://www.magicbricks.com/kiran-swastik-sus-pune-pdpid-4d4235333638303131,Kiran Swastik,Rs 42.8 Lac - Rs 93.0 Lac
r417100,https://www.magicbricks.com/lodha-riservo-vikhroli-west-mumbai-pdpid-4d4235343230353639,Lodha Riservo,Rs 2.99 Cr - Rs 6.42 Cr
r328277,https://www.magicbricks.com/nirala-estate-phase-2-noida-extension-noida-pdpid-4d4235303230313135,Nirala Estate Phase 2,Rs 1.12 Cr - Rs 2.25 Cr
r374315,https://www.magicbricks.com/valencia-county-gomti-nagar-extension-bypass-road-lucknow-pdpid-4d4235323739343735,Valencia County,Rs 3.98 Cr - Rs 6.15 Cr
r418697,https://www.magicbricks.com/provident-deansgate-devanahalli-bangalore-pdpid-4d4235343137373439,Provident Deansgate,Rs 2.05 Cr - Rs 2.26 Cr
r418259,https://www.magicbricks.com/rajapushpa-aurelia-tellapur-hyderabad-pdpid-4d4235343139303933,Rajapushpa Aurelia,Rs 2.30 Cr - Rs 3.45 Cr
r378131,https://www.magicbricks.com/m3m-soulitude-sector-89-gurgaon-pdpid-4d4235333234383739,M3M Soulitude,Rs 1.43 Cr - Rs 1.85 Cr
r430202,https://www.magicbricks.com/ora-heights-tiljala-kolkata-pdpid-4d4235343237383135,ORA HEIGHTS,Rs 63.6 Lac - Rs 76.9 Lac
r430089,https://www.magicbricks.com/parth-crown-nirman-nagar-jaipur-pdpid-4d4235343232333333,Parth Crown,Rs 1.12 Cr - Rs 1.53 Cr
r310237,https://www.magicbricks.com/vajra-towers-bawadiya-kalan-bhopal-pdpid-4d4235333332333039,Vajra Towers,Rs 70 Lac - Rs 81 Lac
r422569,https://www.magicbricks.com/jains-central-park-east-narapally-hyderabad-pdpid-4d4235343139343431,Jains Central Park East,Rs 75.9 Lac - Rs 1.32 Cr
r10130,https://www.magicbricks.com/ats-pristine-sector-150-noida-pdpid-4d4235303233353335,ATS Pristine,Rs 2.41 Cr - Rs 4.88 Cr
r383366,https://www.magicbricks.com/kumar-codename-fireworks-hadapsar-pune-pdpid-4d4235333234353933,Kumar Codename Fireworks,Call For Price
r398755,https://www.magicbricks.com/kalpana-south-avenue-mohanlalganj-lucknow-pdpid-4d4235333836303533,Kalpana South Avenue,Rs 53.5 Lac - Rs 1.04 Cr
r387488,https://www.magicbricks.com/radhey-raaga-kollur-hyderabad-pdpid-4d4235333330333335,Radhey Raaga,Call For Price
r345245,https://www.magicbricks.com/alcove-new-kolkata-sangam-serampore-kolkata-pdpid-4d4235313238393235,Alcove New Kolkata Sangam,Rs 42.9 Lac - Rs 1.0 Cr
r393143,https://www.magicbricks.com/natural-aqua-waves-new-town-kolkata-pdpid-4d4235333439343433,Natural Aqua Waves,Rs 67.3 Lac - Rs 1.03 Cr
r401373,https://www.magicbricks.com/mp-rudra-pammal-chennai-pdpid-4d4235333930323039,MP Rudra,Rs 66 Lac - Rs 83.3 Lac
r433621,https://www.magicbricks.com/eastern-arc-phase-ii-shimla-bypass-road-dehradun-pdpid-4d4235333539373939,Eastern Arc phase II,Rs 60.1 Lac - Rs 1.35 Cr
r411745,https://www.magicbricks.com/anuhar-gautami-heights-miyapur-hyderabad-pdpid-4d4235333333303339,Anuhar Gautami Heights,Rs 83.3 Lac - Rs 1.37 Cr
r401563,https://www.magicbricks.com/officers-enclave-bel-tarodi-nagpur-pdpid-4d4235333933363839,Officers Enclave,Rs 40.7 Lac - Rs 52.1 Lac
r25914,https://www.magicbricks.com/ametek-doon-square-sahastradhara-road-dehradun-pdpid-4d4235303330303134,Ametek Doon Square,Rs 66.6 Lac - Rs 78.5 Lac
r407861,https://www.magicbricks.com/casa-vino-nachinola-nachinola-goa-pdpid-4d4235343238303139,Casa Vino Nachinola,Rs 5.95 Cr Onwards
r384377,https://www.magicbricks.com/pramukh-aristo-chala-vapi-pdpid-4d4235333331363337,Pramukh Aristo,Call For Price
r426136,https://www.magicbricks.com/oas-sonar-gaon-thakurpukur-kolkata-pdpid-4d4235323131383931,Oas Sonar Gaon,Rs 35.1 Lac - Rs 42.2 Lac
r337685,https://www.magicbricks.com/sharvani-sree-hemadurga-paradise-chanda-nagar-hyderabad-pdpid-4d4235313836343733,Sharvani Sree Hemadurga Paradise,Call For Price
r393562,https://www.magicbricks.com/polaris-casarica-sargasan-gandhinagar-pdpid-4d4235333336323633,Polaris Casarica,Rs 56.0 Lac - Rs 2.55 Cr
r424561,https://www.magicbricks.com/prajay-virgin-county-phase-2-baghmankhal-hyderabad-pdpid-4d4235303139353435,Prajay Virgin County Phase 2,Rs 71.4 Lac - Rs 99.4 Lac
r380872,https://www.magicbricks.com/modi-esteem-bachupally-hyderabad-pdpid-4d4235333336353435,Modi Esteem,Rs 45.0 Lac - Rs 65.3 Lac
r334009,https://www.magicbricks.com/modi-lake-view-lakshmiguda-hyderabad-pdpid-4d4235313938313731,Modi Lake View,Rs 47.6 Lac - Rs 90.7 Lac
r920,https://www.magicbricks.com/lodha-the-world-towersld-towers-lower-parel-mumbai-pdpid-4d4235303432303030,Lodha The World Towers,Rs 8.63 Cr - Rs 27.78 Cr
r420505,https://www.magicbricks.com/golden-avenue-pipla-nagpur-pdpid-4d4235343231333733,Golden Avenue,Call For Price
r399116,https://www.magicbricks.com/harbans-park-isasani-nagpur-pdpid-4d4235333337303131,Harbans Park,Rs 72.8 Lac - Rs 73.9 Lac
r417425,https://www.magicbricks.com/rachana-purva-friends-colony-nagpur-pdpid-4d4235343137363735,Rachana Purva,Call For Price
r396842,https://www.magicbricks.com/orchid-ivy-sector-51-gurgaon-pdpid-4d4235333335383833,Orchid IVY,Call For Price
r7740,https://www.magicbricks.com/dipti-skycity-ambernath-east-beyond-thane-pdpid-4d4235303237323239,Dipti Skycity,Rs 34.5 Lac - Rs 43.8 Lac
r371903,https://www.magicbricks.com/shantam-nirvanta-chhani-vadodara-pdpid-4d4235333035393731,Shantam Nirvanta,Call For Price
r410631,https://www.magicbricks.com/m3m-the-cullinan-sector-94-noida-pdpid-4d4235343130373633,M3M The Cullinan,Rs 6.35 Cr - Rs 14.83 Cr
r382676,https://www.magicbricks.com/greenfield-fairland-kovilpalayam-coimbatore-pdpid-4d4235333138353035,Greenfield Fairland,Rs 5.6 Lac - Rs 53.9 Lac
r419462,https://www.magicbricks.com/laxmi-fresh-living-phulnakhara-bhubaneswar-pdpid-4d4235343138303335,Laxmi Fresh Living,Rs 99.0 Lac - Rs 1.70 Cr
r401070,https://www.magicbricks.com/trident-hills-pinjore-panchkula-pdpid-4d4235343039333339,Trident Hills,Rs 1.35 Cr - Rs 4.50 Cr
r420711,https://www.magicbricks.com/adross-radharani-housing-complex-madhyam-gram-kolkata-pdpid-4d4235343138323831,Adross Radharani Housing Complex,Call For Price
r378115,https://www.magicbricks.com/hallmark-skyrena-narsingi-hyderabad-pdpid-4d4235333030323439,Hallmark Skyrena,Rs 94.1 Lac - Rs 2.25 Cr
r404070,https://www.magicbricks.com/the-sixty-three-sector-63-gurgaon-pdpid-4d4235333934323635,THE SIXTY THREE,Rs 6.90 Cr - Rs 9.50 Cr
r382236,https://www.magicbricks.com/merlin-rise-sports-republic-phase-1-a-rajarhat-kolkata-pdpid-4d4235343136313939,Merlin Rise Sports Republic Phase 1 A,Rs 61.0 Lac - Rs 1.22 Cr
r376848,https://www.magicbricks.com/utkal-greenex-sundarpada-bhubaneswar-pdpid-4d4235323930353833,Utkal Greenex,Rs 94.7 Lac - Rs 1.20 Cr
r408244,https://www.magicbricks.com/millennium-towers-panchvati-nashik-pdpid-4d4235343034363937,Millennium Towers,Call For Price
r405483,https://www.magicbricks.com/pratham-apartment-dum-dum-kolkata-pdpid-4d4235303833353235,Pratham Apartment,Call For Price
r436915,https://www.magicbricks.com/visthara-enclave-vilangudi-madurai-pdpid-4d4235323436343937,Visthara Enclave,Rs 43.4 Lac - Rs 51.9 Lac
r2274,https://www.magicbricks.com/cleo-county-sector-121-noida-pdpid-4d4235303139303230,Cleo County,Rs 1.89 Cr - Rs 7.50 Cr
r410958,https://www.magicbricks.com/max-estate-128-sector-128-noida-pdpid-4d4235343131373635,Max Estate 128,Rs 10.20 Cr - Rs 12.0 Cr
r74851,https://www.magicbricks.com/park-royale-mulund-west-mumbai-pdpid-4d4235303632333132,Park Royale,Rs 2.05 Cr - Rs 2.63 Cr
r430190,https://www.magicbricks.com/rustomjee-verdant-vistas-majiwada-thane-pdpid-4d4235343233323031,Rustomjee Verdant Vistas,Rs 2.42 Cr - Rs 4.70 Cr
r418592,https://www.magicbricks.com/saha-fortune-belavadi-mysore-pdpid-4d4235343233363437,Saha Fortune,Call For Price
r4904,https://www.magicbricks.com/adani-m2k-oyster-grande-sector-102-gurgaon-pdpid-4d4235303836323032,Adani M2K Oyster Grande,Rs 2.29 Cr - Rs 7.09 Cr
r145129,https://www.magicbricks.com/palm-garden-g-t-road-ludhiana-pdpid-4d4235303338393331,Palm Garden,Call For Price
r380408,https://www.magicbricks.com/realtech-rajvansh-rajarhat-kolkata-pdpid-4d4235323935353031,Realtech Rajvansh,Rs 25.5 Lac - Rs 52.4 Lac
r379068,https://www.magicbricks.com/greenfield-coral-residency-vellanaipatti-coimbatore-pdpid-4d4235333638303231,Greenfield Coral Residency,Rs 69.8 Lac - Rs 1.32 Cr
r370898,https://www.magicbricks.com/the-highlands-godrej-city-panvel-navi-mumbai-pdpid-4d4235313932373033,The Highlands Godrej City,Rs 53.8 Lac - Rs 1.25 Cr
r5452,https://www.magicbricks.com/eros-sampoornam-noida-extension-greater-noida-pdpid-4d4235303232343131,Eros Sampoornam,Rs 66.8 Lac - Rs 1.55 Cr
r377130,https://www.magicbricks.com/pramukh-vedanta-chala-vapi-pdpid-4d4235333331363431,Pramukh Vedanta,Call For Price
r433353,https://www.magicbricks.com/aavas-park-avenue-ajmer-road-jaipur-pdpid-4d4235343235323435,Aavas Park Avenue,Rs 11.3 Lac - Rs 2.43 Cr
r389749,https://www.magicbricks.com/samarth-infra-iris-heights-gangapur-road-nashik-pdpid-4d4235343139393935,SAMARTH INFRA IRIS HEIGHTS,Rs 48.5 Lac - Rs 71.8 Lac
r427988,https://www.magicbricks.com/bluejay-ananda-sarjapur-bangalore-pdpid-4d4235343231383939,Bluejay Ananda,Rs 1.65 Cr - Rs 1.85 Cr
r405502,https://www.magicbricks.com/vvip-namah-nh-24-ghaziabad-pdpid-4d4235343136383435,VVIP Namah,Rs 1.30 Cr - Rs 3.10 Cr
r434423,https://www.magicbricks.com/grah-villas-uttardhauna-lucknow-pdpid-4d4235323939303235,Grah Villas,Rs 73 Lac - Rs 80 Lac
r434387,https://www.magicbricks.com/sankalp-spectrum-21-vaishali-nagar-jaipur-pdpid-4d4235343234313635,Sankalp Spectrum 21,Rs 73.3 Lac - Rs 1.60 Cr
r435550,https://www.magicbricks.com/sunshine-apartments-mugalivakkam-chennai-pdpid-4d4235303832353032,Sunshine Apartments,Rs 61.2 Lac - Rs 71.2 Lac
r75215,https://www.magicbricks.com/anantha-vayun-meadows-block-c-kapra-hyderabad-pdpid-4d4235303732323639,Anantha Vayun Meadows Block C,Rs 58.2 Lac - Rs 98.0 Lac
r13344,https://www.magicbricks.com/lodha-park-worli-mumbai-pdpid-4d4235303230393331,Lodha Park,Rs 5.34 Cr - Rs 14.37 Cr
r85425,https://www.magicbricks.com/shanta-sriram-brookwoods-kismatpur-hyderabad-pdpid-4d4235303833323237,Shanta Sriram Brookwoods,Rs 4.72 Cr - Rs 7.79 Cr
r172717,https://www.magicbricks.com/fortune-heights-barasat-barasat-kolkata-pdpid-4d4235303834353933,Fortune Heights Barasat,Rs 37.4 Lac - Rs 66.3 Lac
r430085,https://www.magicbricks.com/trishul-happy-homes-arghya-electronics-city-phase-1-bangalore-pdpid-4d4235343138383737,Trishul Happy Homes Arghya,Call For Price
r374131,https://www.magicbricks.com/cybercity-oriana-moosapet-hyderabad-pdpid-4d4235323936363339,Cybercity Oriana,Rs 1.12 Cr - Rs 2.14 Cr
r430528,https://www.magicbricks.com/confident-gardenia-sarjapur-bangalore-pdpid-4d4235303331303831,Confident Gardenia,Rs 1.24 Cr - Rs 1.65 Cr
r404559,https://www.magicbricks.com/casagrand-majestica-manapakkam-chennai-pdpid-4d4235343037363839,Casagrand Majestica,Rs 77.0 Lac - Rs 1.63 Cr
r417446,https://www.magicbricks.com/maharshee-nakshatra-apartment-manish-nagar-nagpur-pdpid-4d4235343137373731,Maharshee Nakshatra Apartment,Rs 53.1 Lac - Rs 95.3 Lac
r393952,https://www.magicbricks.com/maa-santoshi-aditya-residency-pipla-nagpur-pdpid-4d4235343139393235,Maa Santoshi Aditya Residency,Call For Price
r421713,https://www.magicbricks.com/siddha-sky-blu-tangra-kolkata-pdpid-4d4235343231303735,Siddha Sky Blu,Rs 2.61 Cr - Rs 4.17 Cr
r435551,https://www.magicbricks.com/shivam-prime-jagatpura-jaipur-pdpid-4d4235343234383333,Shivam Prime,Rs 38.0 Lac - Rs 57.0 Lac
r369372,https://www.magicbricks.com/om-sree-heights-yapral-hyderabad-pdpid-4d4235323832393433,Om Sree Heights,Rs 1.15 Cr - Rs 1.75 Cr
r426003,https://www.magicbricks.com/kesineni-northscape-dundigal-hyderabad-pdpid-4d4235343233393739,Kesineni Northscape,Rs 1.37 Cr - Rs 1.77 Cr
r435496,https://www.magicbricks.com/sameera-vajralayam-walajapet-vellore-pdpid-4d4235343234373831,Sameera Vajralayam,Rs 14.4 Lac - Rs 48.6 Lac
r390062,https://www.magicbricks.com/jb-galaxy-fountain-park-serilingampally-hyderabad-pdpid-4d4235333332373633,JB Galaxy Fountain Park,Call For Price
r373410,https://www.magicbricks.com/apex-alphabet-noida-extension-greater-noida-pdpid-4d4235313936383839,Apex Alphabet,Rs 1.21 Cr - Rs 3.37 Cr
r106169,https://www.magicbricks.com/oberoi-eternia-and-enigma-mulund-west-mumbai-pdpid-4d4235303734303337,Oberoi Eternia And Enigma,Rs 2.69 Cr - Rs 6.41 Cr
r425718,https://www.magicbricks.com/rachana-ekaa-2-chinch-bhawan-nagpur-pdpid-4d4235343230383837,Rachana Ekaa 2,Call For Price
r402881,https://www.magicbricks.com/snr-safa-sarjapur-road-bangalore-pdpid-4d4235313239343431,SNR Safa,Rs 32.9 Lac - Rs 78.2 Lac
r411431,https://www.magicbricks.com/emaar-urban-oasis-sector-62-gurgaon-pdpid-4d4235343134393139,Emaar Urban Oasis,Rs 3.93 Cr - Rs 8.89 Cr
r260680,https://www.magicbricks.com/the-belvedere-by-ukn-devanahalli-bangalore-pdpid-4d4235313137333031,The Belvedere by UKN,Rs 46.2 Lac - Rs 1.34 Cr
r379979,https://www.magicbricks.com/jaikumar-shubharambh-panchvati-nashik-pdpid-4d4235343233383937,Jaikumar Shubharambh,Rs 22.6 Lac - Rs 22.9 Lac
r375314,https://www.magicbricks.com/sharayu-sunny-days-siolim-goa-pdpid-4d4235343232393731,Sharayu Sunny Days,Rs 1.10 Cr - Rs 1.43 Cr
r425974,https://www.magicbricks.com/vandana-heights-mira-road-mumbai-pdpid-4d4235303836393737,Vandana Heights,Rs 1.15 Cr - Rs 1.67 Cr
r264023,https://www.magicbricks.com/hiranandani-fortune-city-panvel-navi-mumbai-pdpid-4d4235303932323730,Hiranandani Fortune City,Rs 73.0 Lac - Rs 3.04 Cr
r386131,https://www.magicbricks.com/venkatesh-erandwane-central-erandwane-pune-pdpid-4d4235333237303135,Venkatesh Erandwane Central,Rs 2.69 Cr - Rs 5.10 Cr
r425033,https://www.magicbricks.com/ace-terra-yamuna-expressway-greater-noida-pdpid-4d4235343230333733,Ace Terra,Rs 1.69 Cr - Rs 3.11 Cr
r372341,https://www.magicbricks.com/nirwana-heights-kharar-mohali-pdpid-4d4235333333303233,Nirwana Heights,Rs 68.5 Lac - Rs 1.90 Cr
r342591,https://www.magicbricks.com/jcsv-pride-bannerghatta-main-road-bangalore-pdpid-4d4235333334393437,JCSV Pride,Call For Price
r422937,https://www.magicbricks.com/krisumi-waterside-residences-sector-36a-gurgaon-pdpid-4d4235343231343833,Krisumi Waterside Residences,Rs 3.82 Cr - Rs 16.91 Cr
r43934,https://www.magicbricks.com/signature-island-bandra-kurla-complex-mumbai-pdpid-4d4235303935383631,Signature Island,Rs 25.31 Cr - Rs 40.50 Cr
r32740,https://www.magicbricks.com/ideal-aquaview-salt-lake-city-sector-5-kolkata-pdpid-4d4235303238373238,Ideal Aquaview,Rs 1.10 Cr - Rs 1.35 Cr
r296889,https://www.magicbricks.com/abhinav-aadhaar-city-vidisha-road-bhopal-pdpid-4d4235313337303337,Abhinav Aadhaar City,Rs 5.2 Lac - Rs 18.0 Lac
r433814,https://www.magicbricks.com/godrej-miraya-sector-43-gurgaon-pdpid-4d4235343234333033,Godrej Miraya,Rs 9.48 Cr - Rs 13.75 Cr
r343921,https://www.magicbricks.com/pranava-one-hyderabad-somajiguda-hyderabad-pdpid-4d4235313838363730,Pranava One Hyderabad,Rs 7 Cr - Rs 7 Cr
r8648,https://www.magicbricks.com/rustomjee-seasons-bandra-east-mumbai-pdpid-4d4235303237323636,Rustomjee Seasons,Rs 6.24 Cr - Rs 6.57 Cr
r420145,https://www.magicbricks.com/ganesh-dham-mulund-east-mumbai-pdpid-4d4235303531373131,Ganesh Dham,Rs 1.33 Cr - Rs 1.70 Cr
r389221,https://www.magicbricks.com/pramukh-vivan-chala-vapi-pdpid-4d4235333331363435,Pramukh Vivan,Call For Price
r404666,https://www.magicbricks.com/gardenia-floors-mullanpur-garibdass-mohali-pdpid-4d4235343038303937,Gardenia Floors,Call For Price
r367203,https://www.magicbricks.com/virat-krishnav-vaishali-nagar-jaipur-pdpid-4d4235323330303235,Virat Krishnav,Rs 65.5 Lac - Rs 1.49 Cr
r384098,https://www.magicbricks.com/roseate-homes-gazipur-zirakpur-pdpid-4d4235333930323731,Roseate Homes,Rs 73.9 Lac - Rs 74.9 Lac
r430690,https://www.magicbricks.com/emperium-premio-sector-37c-gurgaon-pdpid-4d4235343233313235,Emperium Premio,Rs 1.57 Cr - Rs 4.33 Cr
r418307,https://www.magicbricks.com/nitin-the-nucleus-new-town-kolkata-pdpid-4d4235333238343737,Nitin The Nucleus,Call For Price
r434519,https://www.magicbricks.com/the-legacey-by-ananda-homes-manikonda-hyderabad-pdpid-4d4235343233303435,The Legacey By Ananda Homes,Rs 95.8 Lac - Rs 1.63 Cr
r407933,https://www.magicbricks.com/nature-homes-amaltas-jagatpura-jaipur-pdpid-4d4235343034313933,Nature Homes Amaltas,Rs 1.08 Cr - Rs 1.58 Cr
r386988,https://www.magicbricks.com/skanda-spirit-of-one-varthur-bangalore-pdpid-4d4235333331333739,Skanda Spirit of One,Rs 1.97 Cr - Rs 3.15 Cr
r427781,https://www.magicbricks.com/janapriya-bahiti-miyapur-hyderabad-pdpid-4d4235343237363531,Janapriya Bahiti,Rs 1.56 Cr - Rs 1.62 Cr
r263209,https://www.magicbricks.com/salarpuria-sattva-anugraha-vijayanagar-bangalore-pdpid-4d4235313130303835,Salarpuria Sattva Anugraha,Rs 87.3 Lac - Rs 1.29 Cr
r6128,https://www.magicbricks.com/imperia-aspireville-yamuna-expressway-greater-noida-pdpid-4d4235343237343933,Imperia Aspireville,Rs 1.26 Cr - Rs 1.35 Cr
r414361,https://www.magicbricks.com/lodha-vero-sion-mumbai-pdpid-4d4235343136393537,Lodha Vero,Rs 8.15 Cr - Rs 9.88 Cr
r424010,https://www.magicbricks.com/elite-x-noida-extension-greater-noida-pdpid-4d4235343230373337,Elite X,Rs 1.63 Cr - Rs 3.16 Cr
r404003,https://www.magicbricks.com/misty-greens-by-paranjape-schemes-bhugaon-pune-pdpid-4d4235343232303535,Misty Greens by Paranjape Schemes,Call For Price
r319475,https://www.magicbricks.com/adani-atelier-greens-mundhwa-pune-pdpid-4d4235313232323831,Adani Atelier Greens,Rs 1.43 Cr - Rs 1.93 Cr
r405232,https://www.magicbricks.com/aashirvad-residency-pannalal-nagar-aurangabad-pdpid-4d4235323235313437,Aashirvad Residency,Call For Price
r34968,https://www.magicbricks.com/kosmic-north-grande-belghoria-expressway-kolkata-pdpid-4d4235303338363633,Kosmic North Grande,Rs 53.8 Lac - Rs 1.03 Cr
r432449,https://www.magicbricks.com/rrr-west-fields-sadashivpet-hyderabad-pdpid-4d4235343233323535,RRR West Fields,Call For Price
r415009,https://www.magicbricks.com/the-tamarind-neknampur-hyderabad-pdpid-4d4235343230363439,THE TAMARIND,Call For Price
r403366,https://www.magicbricks.com/ds-max-samyak-kengeri-hobli-bangalore-pdpid-4d4235333933383237,DS MAX Samyak,Rs 61.8 Lac - Rs 87.5 Lac
r382576,https://www.magicbricks.com/arrpan-vihar-panchvati-nashik-pdpid-4d4235333333313335,Arrpan Vihar,Call For Price
r331299,https://www.magicbricks.com/nyati-esteban-i-undri-pune-pdpid-4d4235313235313433,Nyati Esteban I,Rs 79.6 Lac - Rs 2.01 Cr
r419935,https://www.magicbricks.com/id-vista-residences-goregaon-west-mumbai-pdpid-4d4235343138313333,ID Vista Residences,Rs 2.72 Cr - Rs 4.10 Cr
r414268,https://www.magicbricks.com/vinayak-aangan-karanjade-navi-mumbai-pdpid-4d4235303830323739,Vinayak Aangan,Rs 39.7 Lac - Rs 64.4 Lac
r268773,https://www.magicbricks.com/rise-resort-residences-noida-extension-greater-noida-pdpid-4d4235303936333831,Rise Resort Residences,Rs 99.2 Lac - Rs 1.39 Cr
r379247,https://www.magicbricks.com/svn-bay-parck-bhogapuram-visakhapatnam-pdpid-4d4235333332323631,SVN Bay Parck,Call For Price
r412144,https://www.magicbricks.com/hiliving-royal-evita-madhavaram-chennai-pdpid-4d4235343130333133,Hiliving Royal Evita,Rs 67.3 Lac - Rs 1.21 Cr
r416890,https://www.magicbricks.com/bhuvi-by-vasavi-buildox-kompally-hyderabad-pdpid-4d4235343139373635,Bhuvi By Vasavi Buildox,Rs 70.0 Lac - Rs 85.3 Lac
r426589,https://www.magicbricks.com/dlf-privana-west-sector-76-gurgaon-pdpid-4d4235303733353631,DLF Privana West,Rs 7.47 Cr - Rs 8.25 Cr
r433139,https://www.magicbricks.com/sansara-howrah-kolkata-pdpid-4d4235343234323237,Sansara,Rs 2.82 Cr - Rs 5.49 Cr
r417913,https://www.magicbricks.com/eden-roopkatha-baruipur-kolkata-pdpid-4d4235343231343735,Eden Roopkatha,Call For Price
r384536,https://www.magicbricks.com/platinum-sky-harni-vadodara-pdpid-4d4235333235383435,Platinum Sky,Call For Price
r270729,https://www.magicbricks.com/ats-rhapsody-noida-extension-noida-pdpid-4d4235303936373339,ATS Rhapsody,Rs 1.92 Cr - Rs 2.56 Cr
r323355,https://www.magicbricks.com/tenx-habitat-raymond-realty-pokhran-road-thane-pdpid-4d4235313234353537,TenX Habitat Raymond Realty,Rs 1.19 Cr - Rs 1.84 Cr
r387939,https://www.magicbricks.com/ravechi-shreeji-divine-kharghar-navi-mumbai-pdpid-4d4235333535353933,Ravechi Shreeji Divine,Rs 1.64 Cr - Rs 4.58 Cr
r333831,https://www.magicbricks.com/wadhwa-magnolia-panvel-navi-mumbai-pdpid-4d4235313732333037,Wadhwa Magnolia,Rs 59.3 Lac - Rs 90 Lac
r430333,https://www.magicbricks.com/casadel-above-the-world-kakkanad-kochi-pdpid-4d4235343233333135,Casadel Above The World,Call For Price
