XID,List Item,Price
r268137,673 SQ.FT,Price on Request
r268137,729 SQ.FT,Price on Request
r268137,737 SQ.FT,₹ 2.28 Cr
r268137,841 SQ.FT,₹ 2.6 Cr
r268137,907 SQ.FT,Price on Request
r268137,914 SQ.FT,₹ 2.82 Cr
r268137,916 SQ.FT,₹ 2.83 Cr
r268137,1010 SQ.FT,Price on Request
r268137,1380 SQ.FT,Price on Request
r20524,960 SQ.FT,₹ 3.43 Cr
r20524,1050 SQ.FT,₹ 3.75 Cr
r20524,1150 SQ.FT,₹ 4.11 Cr
r20524,1300 SQ.FT,Price on Request
r20524,1470 SQ.FT,₹ 5.25 Cr
r20524,1720 SQ.FT,₹ 6.14 Cr
r20524,2900 SQ.FT,₹ 10.36 Cr
r28876,35.02 SQ.MT,₹ 34.18 L
r28876,51.84 SQ.MT,₹ 50.53 L
r28876,64.94 SQ.MT,₹ 63.32 L
r352345,2550 SQ.FT,Price on Request
r384964,655 SQ.FT,₹ 1.87 Cr
r384964,660 SQ.FT,₹ 1.89 Cr
r384964,662 SQ.FT,₹ 1.89 Cr
r384964,664 SQ.FT,₹ 1.89 Cr
r384964,677 SQ.FT,₹ 1.93 Cr
r384964,678 SQ.FT,₹ 1.93 Cr
r384964,685 SQ.FT,₹ 2.02 Cr
r384964,690 SQ.FT,₹ 2.04 Cr
r384964,692 SQ.FT,₹ 2.04 Cr
r384964,694 SQ.FT,₹ 2.05 Cr
r384964,707 SQ.FT,₹ 2.09 Cr
r384964,852 SQ.FT,₹ 2.43 Cr
r384964,871 SQ.FT,Price on Request
r384964,872 SQ.FT,₹ 2.49 Cr
r384964,882 SQ.FT,₹ 2.6 Cr
r384964,905 SQ.FT,₹ 2.67 Cr
r78371,1055 SQ.FT,Price on Request
r78371,1130 SQ.FT,Price on Request
r78371,1190 SQ.FT,₹ 73.48 L
r78371,1340 SQ.FT,Price on Request
r78371,1375 SQ.FT,₹ 87.66 L
r78371,1450 SQ.FT,Price on Request
r78371,1485 SQ.FT,₹ 94.65 L
r78371,1490 SQ.FT,₹ 94.97 L
r78371,1500 SQ.FT,Price on Request
r78371,1625 SQ.FT,Price on Request
r78371,1790 SQ.FT,Price on Request
r78371,2025 SQ.FT,₹ 1.35 Cr
r78371,2325 SQ.FT,₹ 1.55 Cr
r78371,2330 SQ.FT,₹ 1.55 Cr
r406633,665 SQ.FT,₹ 1.22 Cr
r406633,737 SQ.FT,₹ 1.35 Cr
r406633,743 SQ.FT,₹ 1.36 Cr
r406633,752 SQ.FT,₹ 1.38 Cr
r406633,780 SQ.FT,Price on Request
r406633,786 SQ.FT,Price on Request
r406633,852 SQ.FT,Price on Request
r406633,855 SQ.FT,Price on Request
r406633,867 SQ.FT,Price on Request
r406633,840 SQ.FT,₹ 1.54 Cr
r406633,975 SQ.FT,₹ 1.79 Cr
r406633,977 SQ.FT,₹ 1.79 Cr
r406633,981 SQ.FT,₹ 1.8 Cr
r406633,1131 SQ.FT,Price on Request
r406633,1137 SQ.FT,Price on Request
r406633,1143 SQ.FT,Price on Request
r122419,1743 SQ.FT,₹ 1.51 Cr
r122419,1809 SQ.FT,₹ 1.56 Cr
r122419,1881 SQ.FT,Price on Request
r122419,2156 SQ.FT,Price on Request
r122419,2384 SQ.FT,Price on Request
r309707,375 SQ.FT,"₹ 42.68 L
i"
r309707,379 SQ.FT,"₹ 43.12 L
i"
r309707,381 SQ.FT,"₹ 43.42 L
i"
r309707,503 SQ.FT,"₹ 56.56 L
i"
r309707,504 SQ.FT,"₹ 56.67 L
i"
r309707,505 SQ.FT,"₹ 56.78 L
i"
r309707,507 SQ.FT,"₹ 57.01 L
i"
r309707,568 SQ.FT,"₹ 63.86 L
i"
r309707,603 SQ.FT,"₹ 66.85 L
i"
r309707,599 SQ.FT,"₹ 67.35 L
i"
r309707,616 SQ.FT,"₹ 68.29 L
i"
r309707,619 SQ.FT,"₹ 68.62 L
i"
r309707,619 SQ.FT,"₹ 68.63 L
i"
r309707,622 SQ.FT,"₹ 68.95 L
i"
r309707,659 SQ.FT,"₹ 73.05 L
i"
r309707,609 SQ.FT,"₹ 68.6 L
i"
r309707,619 SQ.FT,"₹ 69.73 L
i"
r309707,622 SQ.FT,"₹ 70.06 L
i"
r309707,628 SQ.FT,"₹ 70.74 L
i"
r309707,667 SQ.FT,"₹ 74.77 L
i"
r309707,669 SQ.FT,"₹ 74.99 L
i"
