XID,Project Name,Unit Type,Area,Price
R29124,Kumar Samruddhi Society,2 BHK 676 Sq. Ft. Apartment,676 Sq. Ft.,Rs 81.00 Lac
R29124,Kumar Samruddhi Society,2 BHK 742 Sq. Ft. Apartment,742 Sq. Ft.,Rs 88.91 Lac
R29124,Kumar Samruddhi Society,3 BHK 930 Sq. Ft. Apartment,930 Sq. Ft.,Rs 1.11 Cr
R9386,Omkar Veda Exclusive,2 BHK 1309 Sq. Ft. Apartment,800 Sq. Ft.,Rs 3.91 Cr
R9386,Omkar Veda Exclusive,2 BHK 1332 Sq. Ft. Apartment,810 Sq. Ft.,Rs 3.98 Cr
R9386,Omkar Veda Exclusive,2 BHK 1553 Sq. Ft. Apartment,1030 Sq. Ft.,Rs 4.64 Cr
R9386,Omkar Veda Exclusive,2 BHK 1345 Sq. Ft. Apartment,1345 Sq. Ft.,Rs 4.02 Cr
R9386,Omkar Veda Exclusive,3 BHK 1851 Sq. Ft. Apartment,1150 Sq. Ft.,Rs 5.53 Cr
R9386,Omkar Veda Exclusive,3 BHK 1588 Sq. Ft. Apartment,1100 Sq. Ft.,Rs 4.75 Cr
R9386,Omkar Veda Exclusive,3 BHK 1995 Sq. Ft. Apartment,1200 Sq. Ft.,Rs 5.96 Cr
R9386,Omkar Veda Exclusive,3 BHK 1380 Sq. Ft. Apartment,900 Sq. Ft.,Rs 4.12 Cr
R5688,Shikharji dreamz,2 BHK 1164 Sq. Ft. Apartment,1164 Sq. Ft.,Price on Request
R5688,Shikharji dreamz,2 BHK 1186 Sq. Ft. Apartment,1186 Sq. Ft.,Price on Request
R5688,Shikharji dreamz,3 BHK 2008 Sq. Ft. Apartment,2008 Sq. Ft.,Price on Request
R5688,Shikharji dreamz,3 BHK 2315 Sq. Ft. Apartment,2315 Sq. Ft.,Price on Request
R5688,Shikharji dreamz,1254 Sq. Ft. Plot,1254 Sq. Ft.,Price on Request
R5688,Shikharji dreamz,1260 Sq. Ft. Plot,1260 Sq. Ft.,Price on Request
R28990,Unitech Horizon,3 BHK 1693 Sq. Ft. Apartment,1693 Sq. Ft.,Rs 97.30 Lac
R28990,Unitech Horizon,3 BHK 1695 Sq. Ft. Apartment,1695 Sq. Ft.,Rs 97.41 Lac
R28990,Unitech Horizon,3 BHK 1705 Sq. Ft. Apartment,1705 Sq. Ft.,Rs 97.99 Lac
R352639,Shikharji dreamz,2 BHK 1164 Sq. Ft. Apartment,1164 Sq. Ft.,Price on Request
R352639,Shikharji dreamz,2 BHK 1186 Sq. Ft. Apartment,1186 Sq. Ft.,Price on Request
R352639,Shikharji dreamz,3 BHK 2008 Sq. Ft. Apartment,2008 Sq. Ft.,Price on Request
R352639,Shikharji dreamz,3 BHK 2315 Sq. Ft. Apartment,2315 Sq. Ft.,Price on Request
R352639,Shikharji dreamz,1254 Sq. Ft. Plot,1254 Sq. Ft.,Price on Request
R352639,Shikharji dreamz,1260 Sq. Ft. Plot,1260 Sq. Ft.,Price on Request
R99240,Signature Global Synera,1 BHK 365 Sq. Ft. Apartment,365 Sq. Ft.,Rs 27.38 Lac
R99240,Signature Global Synera,1 BHK 432 Sq. Ft. Apartment,432 Sq. Ft.,Rs 32.40 Lac
R99240,Signature Global Synera,2 BHK 735 Sq. Ft. Apartment,735 Sq. Ft.,Rs 55.13 Lac
R99240,Signature Global Synera,2 BHK 598 Sq. Ft. Apartment,598 Sq. Ft.,Rs 44.85 Lac
R28034,Marvel Citrine,2 BHK 1255 Sq. Ft. Apartment,1255 Sq. Ft.,Rs 92.87 Lac
R28034,Marvel Citrine,2 BHK 1337 Sq. Ft. Apartment,1337 Sq. Ft.,Rs 98.94 Lac
R28034,Marvel Citrine,3 BHK 1650 Sq. Ft. Apartment,1650 Sq. Ft.,Rs 1.22 Cr
R28034,Marvel Citrine,3 BHK 1660 Sq. Ft. Apartment,1660 Sq. Ft.,Rs 1.23 Cr
R28034,Marvel Citrine,3 BHK 1935 Sq. Ft. Apartment,1935 Sq. Ft.,Rs 1.43 Cr
R28034,Marvel Citrine,3 BHK 2046 Sq. Ft. Apartment,2046 Sq. Ft.,Rs 1.37 Cr
R8044,Vijay Khetan Krishna Residences,2 BHK 795 Sq. Ft. Apartment,795 Sq. Ft.,Rs 2.32 Cr
R8044,Vijay Khetan Krishna Residences,2 BHK 801 Sq. Ft. Apartment,801 Sq. Ft.,Rs 2.34 Cr
R8044,Vijay Khetan Krishna Residences,2 BHK 818 Sq. Ft. Apartment,818 Sq. Ft.,Rs 2.39 Cr
R8044,Vijay Khetan Krishna Residences,2 BHK 816 Sq. Ft. Apartment,816 Sq. Ft.,Rs 2.38 Cr
R8044,Vijay Khetan Krishna Residences,3 BHK 915 Sq. Ft. Apartment,915 Sq. Ft.,Rs 2.65 Cr
R8044,Vijay Khetan Krishna Residences,3 BHK 1074 Sq. Ft. Apartment,1074 Sq. Ft.,Rs 3.11 Cr
R8044,Vijay Khetan Krishna Residences,3 BHK 1086 Sq. Ft. Apartment,1086 Sq. Ft.,Rs 3.15 Cr
R8044,Vijay Khetan Krishna Residences,3 BHK 1076 Sq. Ft. Apartment,1076 Sq. Ft.,Rs 3.12 Cr
R305278,Godrej Elements,2 BHK 564 Sq. Ft. Apartment,564 Sq. Ft.,Rs 76.55 L
R305278,Godrej Elements,2 BHK 695 Sq. Ft. Apartment,695 Sq. Ft.,Rs 94.33 L
R305278,Godrej Elements,3 BHK 868 Sq. Ft. Apartment,868 Sq. Ft.,Rs 1.17 Cr
R305278,Godrej Elements,3 BHK 1117 Sq. Ft. Apartment,1117 Sq. Ft.,Rs 1.51 Cr
R250683,Jhamtani Nandan Ace,3 BHK 1235 Sq. Ft. Apartment,1235 Sq. Ft.,Rs 1.83 Cr
R250683,Jhamtani Nandan Ace,3 BHK 1036 Sq. Ft. Apartment,1036 Sq. Ft.,Rs 1.53 Cr
R433931,Tritonia Man Mandir,1 BHK 335 Sq. Ft. Apartment,335 Sq. Ft.,Rs 55.00 Lac
R433931,Tritonia Man Mandir,2 BHK 492 Sq. Ft. Apartment,492 Sq. Ft.,Rs 80.78 Lac
R41808,Aristo Pearl Residency,3 BHK 1840 Sq. Ft. Apartment,1840 Sq. Ft.,Rs 9.16 Cr
R1153,Siddha Pines,2 BHK 1030 Sq. Ft. Apartment,1030 Sq. Ft.,Rs 49.40 Lac
R1153,Siddha Pines,3 BHK 1375 Sq. Ft. Apartment,1375 Sq. Ft.,Rs 65.94 Lac
R1153,Siddha Pines,3 BHK 1335 Sq. Ft. Apartment,1335 Sq. Ft.,Rs 64.03 Lac
R1153,Siddha Pines,3 BHK 1825 Sq. Ft. Apartment,1825 Sq. Ft.,Rs 87.53 Lac
R1153,Siddha Pines,3 BHK 2005 Sq. Ft. Apartment,2005 Sq. Ft.,Rs 96.16 Lac
R1153,Siddha Pines,4 BHK 2025 Sq. Ft. Apartment,2025 Sq. Ft.,Rs 97.12 Lac
R433349,Dhone Island Of Bliss,1450 Sq. Ft. Plot,1450 Sq. Ft.,Rs 39.14 Lac
R433349,Dhone Island Of Bliss,4000 Sq. Ft. Plot,4000 Sq. Ft.,Rs 1.08 Cr
R270741,Signature Global The Roselia,2 BHK 800 Sq. Ft. Apartment,800 Sq. Ft.,Rs 56.00 Lac
R270741,Signature Global The Roselia,2 BHK 970 Sq. Ft. Apartment,970 Sq. Ft.,Rs 67.90 Lac
R9622,Lokhandwala Imperial Heights,4 BHK 2275 Sq. Ft. Apartment,2275 Sq. Ft.,Price on Request
R33588,Panchshil YooPune,4 BHK 4400 Sq. Ft. Apartment,4400 Sq. Ft.,Rs 6.19 Cr
R33588,Panchshil YooPune,5 BHK 5500 Sq. Ft. Apartment,5500 Sq. Ft.,Rs 7.74 Cr
R112855,Vishwanath Sarathya West,3 BHK 1760 Sq. Ft. Apartment,1760 Sq. Ft.,Rs 90.00 Lac
R342173,Tamopaha Visaaya,4 BHK 2247 Sq. Ft. Apartment,2247 Sq. Ft.,Price on Request
R342173,Tamopaha Visaaya,4 BHK 2628 Sq. Ft. Apartment,2628 Sq. Ft.,Price on Request
R342173,Tamopaha Visaaya,5 BHK 2953 Sq. Ft. Apartment,2953 Sq. Ft.,Price on Request
R342173,Tamopaha Visaaya,5 BHK 2971 Sq. Ft. Apartment,2971 Sq. Ft.,Price on Request
R430682,Leena Oasis,1 BHK 515 Sq. Ft. Apartment,515 Sq. Ft.,Rs 86.50 Lac
R430682,Leena Oasis,1 BHK 518 Sq. Ft. Apartment,518 Sq. Ft.,Rs 87.00 Lac
R430682,Leena Oasis,2 BHK 725 Sq. Ft. Apartment,725 Sq. Ft.,Rs 1.52 Cr
R430682,Leena Oasis,2 BHK 751 Sq. Ft. Apartment,751 Sq. Ft.,Rs 1.57 Cr
R316241,INDIS VB City,2 BHK 842 Sq. Ft. Apartment,842 Sq. Ft.,Rs 45.50 Lac
R401321,Sai Adityaraj,1 BHK 452 Sq. Ft. Apartment,452 Sq. Ft.,Rs 1.08 Cr
R401321,Sai Adityaraj,1 BHK 454 Sq. Ft. Apartment,454 Sq. Ft.,Rs 1.08 Cr
R401321,Sai Adityaraj,2 BHK 527 Sq. Ft. Apartment,527 Sq. Ft.,Rs 1.25 Cr
R401321,Sai Adityaraj,3 BHK 745 Sq. Ft. Apartment,745 Sq. Ft.,Rs 1.77 Cr
R374462,Shilp Ananta,2 BHK 1085 Sq. Ft. Apartment,1085 Sq. Ft.,Rs 49.98 Lac
R19014,Satellite Tower,2 BHK 783 Sq. Ft. Apartment,783 Sq. Ft.,Rs 7.43 Cr
R381087,Avalon Park At The Prestige City,3 BHK 1361 Sq. Ft. Apartment,904 Sq. Ft.,Rs 1.63 Cr
R381087,Avalon Park At The Prestige City,3 BHK 1898 Sq. Ft. Apartment,1252 Sq. Ft.,Rs 2.28 Cr
R381087,Avalon Park At The Prestige City,4 BHK 2204 Sq. Ft. Apartment,1490 Sq. Ft.,Rs 2.64 Cr
R381087,Avalon Park At The Prestige City,4 BHK 2290 Sq. Ft. Apartment,1538 Sq. Ft.,Rs 2.75 Cr
R23738,Bestech Park View Residency Mohali,2 BHK 1395 Sq. Ft. Apartment,1395 Sq. Ft.,Rs 90.40 Lac
R23738,Bestech Park View Residency Mohali,3 BHK 1560 Sq. Ft. Apartment,1560 Sq. Ft.,Rs 1.01 Cr
R23738,Bestech Park View Residency Mohali,3 BHK 2025 Sq. Ft. Apartment,2025 Sq. Ft.,Rs 1.31 Cr
R339561,Karle Vario Homes,2 BHK 796 Sq. Ft. Apartment,796 Sq. Ft.,Rs 1.16 Cr
R339561,Karle Vario Homes,3 BHK 1133 Sq. Ft. Apartment,1133 Sq. Ft.,Rs 1.70 Cr
R172143,Forum Serendipity,3 BHK 2406 Sq. Ft. Apartment,2406 Sq. Ft.,Rs 7.71 Cr
R172143,Forum Serendipity,4 BHK 2992 Sq. Ft. Apartment,2992 Sq. Ft.,Rs 9.60 Cr
R1327,Platinum Park,1 BHK 414 Sq. Ft. Apartment,414 Sq. Ft.,Rs 27.60 L
R1327,Platinum Park,1 BHK 505 Sq. Ft. Apartment,505 Sq. Ft.,Rs 33.67 L
R1327,Platinum Park,2 BHK 663 Sq. Ft. Apartment,663 Sq. Ft.,Rs 44.21 L
R308941,Raghavendras Mirra Panchajanya,2 BHK 1260 Sq. Ft. Apartment,1260 Sq. Ft.,Rs 88.20 Lac
R308941,Raghavendras Mirra Panchajanya,2 BHK 1380 Sq. Ft. Apartment,1380 Sq. Ft.,Rs 96.60 Lac
R308941,Raghavendras Mirra Panchajanya,3 BHK 1603 Sq. Ft. Apartment,1603 Sq. Ft.,Rs 1.12 Cr
R308941,Raghavendras Mirra Panchajanya,3 BHK 1733 Sq. Ft. Apartment,1733 Sq. Ft.,Rs 1.21 Cr
R243243,Provident Kenworth,1 BHK 610 Sq. Ft. Apartment,610 Sq. Ft.,Rs 38.86 L
R243243,Provident Kenworth,1 BHK 380 Sq. Ft. Apartment,380 Sq. Ft.,Rs 24.21 L
R243243,Provident Kenworth,2 BHK 980 Sq. Ft. Apartment,980 Sq. Ft.,Rs 62.44 L
R243243,Provident Kenworth,2 BHK 930 Sq. Ft. Apartment,930 Sq. Ft.,Rs 59.25 L
R243243,Provident Kenworth,3 BHK 1048 Sq. Ft. Apartment,1048 Sq. Ft.,Rs 66.77 L
R243243,Provident Kenworth,3 BHK 1340 Sq. Ft. Apartment,1340 Sq. Ft.,Rs 85.38 L
R8598,Embassy Grove,4 BHK 4337 Sq. Ft. Apartment,4337 Sq. Ft.,Rs 8.75 Cr
R8598,Embassy Grove,4 BHK 4381 Sq. Ft. Apartment,4381 Sq. Ft.,Rs 8.84 Cr
R8598,Embassy Grove,4 BHK 5614 Sq. Ft. Apartment,5614 Sq. Ft.,Rs 11.33 Cr
R8598,Embassy Grove,4 BHK 5444 Sq. Ft. Apartment,5444 Sq. Ft.,Rs 10.98 Cr
R8598,Embassy Grove,4 BHK 4900 Sq. Ft. Apartment,4900 Sq. Ft.,Rs 9.89 Cr
R374951,Prestige Park Drive,1200 Sq. Ft. Plot,1200 Sq. Ft.,Rs 60 L
R374951,Prestige Park Drive,2403 Sq. Ft. Plot,2403 Sq. Ft.,Rs 1.20 Cr
R374951,Prestige Park Drive,1500 Sq. Ft. Plot,1500 Sq. Ft.,Rs 75 L
R43528,Dhone Island Of Bliss,1450 Sq. Ft. Plot,1450 Sq. Ft.,Rs 39.14 Lac
R43528,Dhone Island Of Bliss,4000 Sq. Ft. Plot,4000 Sq. Ft.,Rs 1.08 Cr
R327013,Trendset Jayabheri Elevate,3 BHK 2030 Sq. Ft. Apartment,2030 Sq. Ft.,Rs 2.36 Cr
R327013,Trendset Jayabheri Elevate,3 BHK 2845 Sq. Ft. Apartment,2845 Sq. Ft.,Rs 3.30 Cr
R327013,Trendset Jayabheri Elevate,3 BHK 2330 Sq. Ft. Apartment,2330 Sq. Ft.,Rs 2.71 Cr
R327013,Trendset Jayabheri Elevate,3 BHK 1805 Sq. Ft. Apartment,1805 Sq. Ft.,Rs 2.10 Cr
R327013,Trendset Jayabheri Elevate,4 BHK 4015 Sq. Ft. Apartment,4015 Sq. Ft.,Rs 4.65 Cr
R327013,Trendset Jayabheri Elevate,4 BHK 3460 Sq. Ft. Apartment,3460 Sq. Ft.,Rs 4.02 Cr
R327013,Trendset Jayabheri Elevate,4 BHK 3375 Sq. Ft. Apartment,3375 Sq. Ft.,Rs 3.92 Cr
R327013,Trendset Jayabheri Elevate,4 BHK 3279 Sq. Ft. Apartment,3279 Sq. Ft.,Rs 3.81 Cr
R327013,Trendset Jayabheri Elevate,14003 Sq. Ft. Office Space,14003 Sq. Ft.,Price on Request
R327013,Trendset Jayabheri Elevate,14132 Sq. Ft. Office Space,14132 Sq. Ft.,Price on Request
R350933,Frontline Seven,2 BHK 1330 Sq. Ft. Apartment,1330 Sq. Ft.,Rs 65.95 L
R350933,Frontline Seven,2 BHK 1345 Sq. Ft. Apartment,1345 Sq. Ft.,Rs 66.69 L
R350933,Frontline Seven,3 BHK 1935 Sq. Ft. Apartment,1935 Sq. Ft.,Rs 95.95 L
R350933,Frontline Seven,3 BHK 2185 Sq. Ft. Apartment,2185 Sq. Ft.,Rs 1.08 Cr
R418975,VK Aurora,3 BHK 1290 Sq. Ft. Apartment,1290 Sq. Ft.,Rs 68.35 Lac
R418975,VK Aurora,3 BHK 1730 Sq. Ft. Apartment,1730 Sq. Ft.,Rs 91.65 Lac
R2310,D V Shree Krishna Garden,1 BHK 690 Sq. Ft. Apartment,690 Sq. Ft.,Rs 92.62 L
R2310,D V Shree Krishna Garden,2 BHK 965 Sq. Ft. Apartment,965 Sq. Ft.,Rs 1.29 Cr
R824,Pride Aashiyana,2 BHK 707 Sq. Ft. Apartment,707 Sq. Ft.,Rs 63.46 L
R824,Pride Aashiyana,2 BHK 737 Sq. Ft. Apartment,737 Sq. Ft.,Rs 66.15 L
R824,Pride Aashiyana,2 BHK 759 Sq. Ft. Apartment,759 Sq. Ft.,Rs 68.12 L
R824,Pride Aashiyana,3 BHK 979 Sq. Ft. Apartment,979 Sq. Ft.,Rs 87.87 L
R824,Pride Aashiyana,3 BHK 840 Sq. Ft. Apartment,840 Sq. Ft.,Rs 75.39 L
R1128,Kalpataru Crest,1 BHK 482 Sq. Ft. Apartment,482 Sq. Ft.,Rs 1.07 Cr
R1128,Kalpataru Crest,2 BHK 768 Sq. Ft. Apartment,768 Sq. Ft.,Rs 1.71 Cr
R1128,Kalpataru Crest,2 BHK 754 Sq. Ft. Apartment,754 Sq. Ft.,Rs 1.67 Cr
R1128,Kalpataru Crest,2 BHK 813 Sq. Ft. Apartment,813 Sq. Ft.,Rs 1.81 Cr
R1128,Kalpataru Crest,3 BHK 956 Sq. Ft. Apartment,956 Sq. Ft.,Rs 2.12 Cr
R1128,Kalpataru Crest,3 BHK 989 Sq. Ft. Apartment,989 Sq. Ft.,Rs 2.20 Cr
R1128,Kalpataru Crest,3 BHK 1038 Sq. Ft. Apartment,1038 Sq. Ft.,Rs 2.31 Cr
R1128,Kalpataru Crest,427 Sq. Ft. Studio,427 Sq. Ft.,Rs 95.09 L
R1128,Kalpataru Crest,477 Sq. Ft. Studio,477 Sq. Ft.,Rs 1.06 Cr
R341935,Honer Aquantis,2 BHK 1315 Sq. Ft. Apartment,1315 Sq. Ft.,Rs 1.05 Cr
R341935,Honer Aquantis,2 BHK 1365 Sq. Ft. Apartment,1365 Sq. Ft.,Rs 1.09 Cr
R341935,Honer Aquantis,3 BHK 1610 Sq. Ft. Apartment,1610 Sq. Ft.,Rs 1.29 Cr
R341935,Honer Aquantis,3 BHK 1965 Sq. Ft. Apartment,1965 Sq. Ft.,Rs 1.57 Cr
R272349,Lodha Altia,1 BHK 435 Sq. Ft. Apartment,435 Sq. Ft.,Rs 1.84 Cr
R272349,Lodha Altia,2 BHK 557 Sq. Ft. Apartment,557 Sq. Ft.,Rs 2.36 Cr
R272349,Lodha Altia,2 BHK 673 Sq. Ft. Apartment,673 Sq. Ft.,Rs 2.85 Cr
R272349,Lodha Altia,2 BHK 734 Sq. Ft. Apartment,734 Sq. Ft.,Rs 3.11 Cr
R272349,Lodha Altia,3 BHK 1060 Sq. Ft. Apartment,1060 Sq. Ft.,Rs 4.50 Cr
R27712,Nyati Empire,1 BHK 555 Sq. Ft. Apartment,555 Sq. Ft.,Rs 37.19 Lac
R27712,Nyati Empire,2 BHK 1035 Sq. Ft. Apartment,1035 Sq. Ft.,Rs 69.34 Lac
R27712,Nyati Empire,2 BHK 1225 Sq. Ft. Apartment,1225 Sq. Ft.,Rs 82.08 Lac
R47784,Windsor Grande Residences,4 BHK 2300 Sq. Ft. Apartment,2300 Sq. Ft.,Rs 8.93 Cr
R47784,Windsor Grande Residences,4 BHK 3050 Sq. Ft. Apartment,3050 Sq. Ft.,Rs 11.85 Cr
R47784,Windsor Grande Residences,5 BHK 4600 Sq. Ft. Apartment,4600 Sq. Ft.,Rs 17.87 Cr
R8630,Divyasree 77 East,4 BHK 4810 Sq. Ft. Apartment,4810 Sq. Ft.,Rs 8.10 Cr
R8630,Divyasree 77 East,4 BHK 5851 Sq. Ft. Apartment,5851 Sq. Ft.,Rs 9.85 Cr
R8630,Divyasree 77 East,4 BHK 6154 Sq. Ft. Apartment,6154 Sq. Ft.,Rs 10.36 Cr
R8630,Divyasree 77 East,4 BHK 6084 Sq. Ft. Apartment,6084 Sq. Ft.,Rs 10.20 Cr
R8630,Divyasree 77 East,4 BHK 5935 Sq. Ft. Apartment,5935 Sq. Ft.,Rs 9.99 Cr
R8630,Divyasree 77 East,4 BHK 6014 Sq. Ft. Apartment,6014 Sq. Ft.,Rs 10.13 Cr
R8630,Divyasree 77 East,4 BHK 5999 Sq. Ft. Apartment,5999 Sq. Ft.,Rs 10.10 Cr
R428515,GM Kenjale Bellagio Courtyards,3 BHK 1091 Sq. Ft. Apartment,1091 Sq. Ft.,Rs 3.02 Cr
R428515,GM Kenjale Bellagio Courtyards,3 BHK 1163 Sq. Ft. Apartment,1163 Sq. Ft.,Rs 3.22 Cr
R428515,GM Kenjale Bellagio Courtyards,4 BHK 1306 Sq. Ft. Apartment,1306 Sq. Ft.,Rs 3.79 Cr
R428515,GM Kenjale Bellagio Courtyards,4 BHK 1358 Sq. Ft. Apartment,1358 Sq. Ft.,Rs 3.94 Cr
R351945,Veena Senterio,1 BHK 440 Sq. Ft. Apartment,440 Sq. Ft.,Rs 1.15 Cr
R351945,Veena Senterio,2 BHK 552 Sq. Ft. Apartment,552 Sq. Ft.,Rs 1.44 Cr
R351945,Veena Senterio,2 BHK 580 Sq. Ft. Apartment,580 Sq. Ft.,Rs 1.55 Cr
R14,Brigade Metropolis,1 BHK 830 Sq. Ft. Apartment,830 Sq. Ft.,Rs 90.22 L
R14,Brigade Metropolis,2 BHK 1290 Sq. Ft. Apartment,1290 Sq. Ft.,Rs 1.40 Cr
R14,Brigade Metropolis,2 BHK 1310 Sq. Ft. Apartment,1310 Sq. Ft.,Rs 1.42 Cr
R14,Brigade Metropolis,3 BHK 1630 Sq. Ft. Apartment,1630 Sq. Ft.,Rs 1.77 Cr
R14,Brigade Metropolis,3 BHK 1800 Sq. Ft. Apartment,1800 Sq. Ft.,Rs 1.95 Cr
R14,Brigade Metropolis,3 BHK 1840 Sq. Ft. Apartment,1840 Sq. Ft.,Rs 2.00 Cr
R14,Brigade Metropolis,3 BHK 1960 Sq. Ft. Apartment,1960 Sq. Ft.,Rs 2.13 Cr
R13228,Mahavir Universe,1 BHK 847 Sq. Ft. Apartment,847 Sq. Ft.,Rs 1.97 Cr
R13228,Mahavir Universe,2 BHK 982 Sq. Ft. Apartment,982 Sq. Ft.,Rs 2.29 Cr
R58876,DS Max Skycity,3 BHK 1853 Sq. Ft. Apartment,1853 Sq. Ft.,Rs 1.11 Cr
R58876,DS Max Skycity,3 BHK 2674 Sq. Ft. Apartment,2674 Sq. Ft.,Rs 1.60 Cr
R393837,Adani Archway,3 BHK 1929 Sq. Ft. Apartment,1063 Sq. Ft.,Rs 1.25 Cr
R393837,Adani Archway,3 BHK 1936 Sq. Ft. Apartment,1069 Sq. Ft.,Rs 1.25 Cr
R393837,Adani Archway,4 BHK 2512 Sq. Ft. Apartment,1382 Sq. Ft.,Rs 1.62 Cr
R386982,Sanjeevini Srushti,2 BHK 935 Sq. Ft. Apartment,935 Sq. Ft.,Rs 79.47 Lac
R386982,Sanjeevini Srushti,2 BHK 1035 Sq. Ft. Apartment,1035 Sq. Ft.,Rs 87.97 Lac
R386982,Sanjeevini Srushti,3 BHK 1180 Sq. Ft. Apartment,1180 Sq. Ft.,Rs 1.00 Cr
R386982,Sanjeevini Srushti,3 BHK 1275 Sq. Ft. Apartment,1275 Sq. Ft.,Rs 1.08 Cr
R308693,PS Amistad,2 BHK 569 Sq. Ft. Apartment,569 Sq. Ft.,Rs 70.73 Lac
R308693,PS Amistad,3 BHK 681 Sq. Ft. Apartment,681 Sq. Ft.,Rs 84.65 Lac
R308693,PS Amistad,3 BHK 694 Sq. Ft. Apartment,694 Sq. Ft.,Rs 86.26 Lac
R308693,PS Amistad,3 BHK 777 Sq. Ft. Apartment,777 Sq. Ft.,Rs 96.58 Lac
R308693,PS Amistad,3 BHK 929 Sq. Ft. Apartment,929 Sq. Ft.,Rs 1.15 Cr
R112719,Gaur City 2 - 11th Avenue,2 BHK 890 Sq. Ft. Apartment,564 Sq. Ft.,Rs 32.54 Lac
R112719,Gaur City 2 - 11th Avenue,2 BHK 930 Sq. Ft. Apartment,590 Sq. Ft.,Rs 33.91 Lac
R112719,Gaur City 2 - 11th Avenue,2 BHK 1010 Sq. Ft. Apartment,620 Sq. Ft.,Rs 36.64 Lac
R112719,Gaur City 2 - 11th Avenue,2 BHK 1205 Sq. Ft. Apartment,776 Sq. Ft.,Rs 43.31 Lac
R112719,Gaur City 2 - 11th Avenue,3 BHK 1385 Sq. Ft. Apartment,871 Sq. Ft.,Rs 49.47 Lac
R112719,Gaur City 2 - 11th Avenue,3 BHK 1420 Sq. Ft. Apartment,890 Sq. Ft.,Rs 50.66 Lac
R112719,Gaur City 2 - 11th Avenue,3 BHK 1500 Sq. Ft. Apartment,960 Sq. Ft.,Rs 53.40 Lac
R112719,Gaur City 2 - 11th Avenue,3 BHK 1600 Sq. Ft. Apartment,1029 Sq. Ft.,Rs 56.82 Lac
R112719,Gaur City 2 - 11th Avenue,4 BHK 1880 Sq. Ft. Apartment,1216 Sq. Ft.,Rs 66.40 Lac
R12066,Orchid Petals,3 BHK 1805 Sq. Ft. Apartment,1805 Sq. Ft.,Rs 1.49 Cr
R12066,Orchid Petals,3 BHK 2061 Sq. Ft. Apartment,2061 Sq. Ft.,Rs 1.70 Cr
R12066,Orchid Petals,3 BHK 2850 Sq. Ft. Apartment,2850 Sq. Ft.,Rs 2.35 Cr
R12066,Orchid Petals,4 BHK 2337 Sq. Ft. Apartment,2337 Sq. Ft.,Rs 1.93 Cr
R12066,Orchid Petals,4 BHK 3550 Sq. Ft. Penthouse,3550 Sq. Ft.,Rs 2.93 Cr
R12066,Orchid Petals,5 BHK 4000 Sq. Ft. Penthouse,4000 Sq. Ft.,Rs 3.30 Cr
R65,Vakil Whispering Woods,2 BHK 1000 Sq. Ft. Apartment,1000 Sq. Ft.,Rs 41.10 Lac
R65,Vakil Whispering Woods,2 BHK 1356 Sq. Ft. Apartment,1356 Sq. Ft.,Rs 55.60 Lac
R400383,MM Valley,1 BHK 373 Sq. Ft. Apartment,373 Sq. Ft.,Rs 30.51 L
R400383,MM Valley,1 BHK 470 Sq. Ft. Apartment,470 Sq. Ft.,Rs 38.45 L
R400383,MM Valley,2 BHK 510 Sq. Ft. Apartment,510 Sq. Ft.,Rs 41.72 L
R400383,MM Valley,2 BHK 737 Sq. Ft. Apartment,737 Sq. Ft.,Rs 60.29 L
R400383,MM Valley,3 BHK 829 Sq. Ft. Apartment,829 Sq. Ft.,Rs 67.82 L
R400383,MM Valley,298 Sq. Ft. Studio,298 Sq. Ft.,Rs 24.37 L
R58920,Kaveri CHS Khanda Colony,1 BHK 650 Sq. Ft. Apartment,650 Sq. Ft.,Price on Request
R222,Kumar Picasso Villa,3 BHK 2355 Sq. Ft. Villa,2355 Sq. Ft.,Rs 1.71 Cr
R222,Kumar Picasso Villa,4 BHK 3220 Sq. Ft. Villa,3220 Sq. Ft.,Rs 2.34 Cr
R64246,Vihang Valley Phase 3,,,
R64246,Vihang Valley Phase 3,,,
R64246,Vihang Valley Phase 3,,,
R64246,Vihang Valley Phase 3,,,
R72669,Unique Shanti Poonam Estate Cluster 2,2 BHK 559 Sq. Ft. Apartment,559 Sq. Ft.,Rs 57.63 L
R72669,Unique Shanti Poonam Estate Cluster 2,2 BHK 674 Sq. Ft. Apartment,674 Sq. Ft.,Rs 69.48 L
R72669,Unique Shanti Poonam Estate Cluster 2,3 BHK 838 Sq. Ft. Apartment,838 Sq. Ft.,Rs 86.39 L
R84665,Om Sai Enclave,1 BHK 550 Sq. Ft. Apartment,550 Sq. Ft.,Rs 48.29 L
R84665,Om Sai Enclave,2 BHK 608 Sq. Ft. Apartment,608 Sq. Ft.,Rs 53.38 L
R17196,Lake Florence,2 BHK 885 Sq. Ft. Apartment,885 Sq. Ft.,Rs 1.92 Cr
R17196,Lake Florence,2 BHK 910 Sq. Ft. Apartment,910 Sq. Ft.,Rs 1.97 Cr
R17196,Lake Florence,3 BHK 1400 Sq. Ft. Apartment,1400 Sq. Ft.,Rs 3.03 Cr
R17196,Lake Florence,3 BHK 1100 Sq. Ft. Apartment,1100 Sq. Ft.,Rs 2.38 Cr
R28932,Mahagun Maple,3 BHK 1550 Sq. Ft. Apartment,1550 Sq. Ft.,Rs 1.18 Cr
