XID,Name,Name_Score,Builder,Builder_Score,Address,Address_Score,Possession Status,Possession Status_Score,RERA,RERA_Score
r419026,Aigin Royal Park,100,ByAIGIN Group,92,"99acres: NH 24 Highway | Housing: Aditya World City, NH - 24 Ghaziabad, Ghaziabad",37,"99acres: UNDER_CONSTRUCTION | Housing: Oct, 2025",22,UPRERAPRJ844481,100
r423661,Primark Northwave,100,ByPrimark Developers,61,"99acres: Bahadurpally | Housing: Bahadurpally, Komaplly, North Hyderabad, Hyderabad",39,"99acres: UNDER_CONSTRUCTION | Housing: Apr, 2018",15,P02200007723,100
r427298,Aura Vidha,100,99acres: Aura Projects | Housing: ByAura Homes And Constructions Pvt Ltd,39,"99acres: Kondapur | Housing: Masjid Banda Road, Serilingampally, North Hyderabad, Hyderabad",14,"99acres: NEW_LAUNCH | Housing: Mar, 2024",11,P02400008532,100
r412548,Ruby Horizon,100,ByRuby Builders And Promoters,62,"99acres: Tambaram | Housing: West Tambaram, Chennai south, Chennai",36,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2026",22,Rera Not Applicable,100
r434521,Bliss Pearls,100,ByBliss Developers,94,"99acres: Indira Nagar | Housing: Indira Nagar Annex, Near Parksyde Residency, Beside Raymond Showroom, Pathardi Phata, Nashik",23,Under Construction,100,Rera Not Applicable,100
r433270,Adiyogi Aura,100,ByAdiyogi Infra,64,"99acres: Ambernath West | Housing: Badlapur West, Beyond Thane, Badlapur",27,"99acres: UNDER_CONSTRUCTION | Housing: Jul, 2027",15,P51700076979,100
r406038,Shaligram West,100,ByKrishna Infra,70,"99acres: Bhayli | Housing: SHALIGRAM WEST , OPP PETEL ASTER, NR STONGATE, BHAYLI TP-2, Vadodara",16,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,26,PR/GJ/VADODARA/VADODARA/Others/RAA11391/040323,100
r428320,Shyam Ananta,100,ByShyam Group,73,"99acres: Indira Nagar | Housing: Indira Nagar, Rane Nagar Link Road, Nashik",44,99acres: NEW_LAUNCH | Housing: Under Construction,36,P51600056374,100
r437329,CasaGrand Madelyn,100,99acres: Casagrand | Housing: ByCasagrand Builder Private Limited,41,"99acres: Pallavaram | Housing: Tirumudivakkam Main Rd, Pallavaram, Chennai west, Chennai",30,"99acres: NEW_LAUNCH | Housing: Mar, 2023",11,TN/1/Building/0605/2024 dated 26-12-2024,100
r437319,Shriniwas Niketan,100,ByNisham Developers,94,"99acres: Mahatma Nagar | Housing: Mahatma Nagar, Off Cricket Ground, Behind Banjara Hotel, Nashik",34,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2025",22,P51600076716,100
r137319,Mansarovar Residency,100,ByKiran Realty,73,"99acres: Shilphata | Housing: Shilphata, Beyond Thane, Thane",46,"99acres: READY_TO_MOVE | Housing: Dec, 2027",18,P51700002268,100
r429175,Capital Ultra Luxury Floors,100,ByCapital Propmart,65,"99acres: Sector 73 | Housing: Vasundhara, Ghaziabad",20,99acres: READY_TO_MOVE | Housing: Under Construction,26,Rera Not Applicable,100
r414339,Experion Elements,100,ByExperion Developers,95,"99acres: Sector 45 | Housing: Plot No. Gh-02, Sector 45, Noida",44,"99acres: NEW_LAUNCH | Housing: Apr, 2026",11,"UPRERAPRJ953234/04/2024, UPRERAPRJ120027/04/2024",100
r376342,Srishti Namaah,97,"99acres: Kalpataru | Housing: ByKalpataru Group, & Dynamix Group",42,"99acres: Mira Road East | Housing: Sector 2A, Next to Bhaktivedanta Hospital, Mira Road and Beyond, Mumbai",28,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2028",22,"PR1338082400025, P51700029367, P51700028685, P51700029365, P51700028686, P51700033851, P51700047329, P51700053195",100
r383359,Siddha Happyville,100,99acres: Siddha Group | Housing: BySiddha Infra Projects Private Limited,39,"99acres: Ajmer Road | Housing: Bagru Khurd Link Road, Before Toll, Ajmer Road, NH - 8 Jaipur, Jaipur",25,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2029",22,RAJ/P/2021/1753,100
r62053,Essence,58,ByMounthill Realty Pvt Ltd,76,"99acres: Rajarhat | Housing: Rajarhat, SRCM Road-Rajarhat, Kolkata",36,"99acres: READY_TO_MOVE | Housing: Dec, 2025",18,Rera Not Applicable,100
r333369,Emaar Digi Homes,97,ByEmaar,56,"99acres: Sector 62 | Housing: Sector 62, Golf Course Extension Road, Nangli Umarpur",29,"99acres: READY_TO_MOVE | Housing: Dec, 2029",18,GGM/337/69/2019/31 DATED 24.05.2019,100
r429637,DAC Aeropolis,100,ByDAC Developers,93,"99acres: Pallavaram | Housing: Shankar Nagar, Pallavaram, Chennai south, Chennai",34,"99acres: NEW_LAUNCH | Housing: Dec, 2029",21,TN/35/BUILDING/0444/2024,100
r388670,Kalyan Skyway 9,97,ByKalyan Infra Projects,95,"99acres: Narsingi | Housing: Manchirevula, Narsingi, West Hyderabad, Hyderabad",28,"99acres: READY_TO_MOVE | Housing: Sep, 2027",18,P02400004313,100
r423585,CasaGrand Suncity,100,99acres: Casagrand | Housing: ByCasagrand Builder Private Limited,41,"99acres: Kelambakkam | Housing: Melakottaiyur, Chennai south, Chennai",21,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,26,TN/35/Building/0053/2024 dated 13/02/2024,100
r57026,M1 Terra Alegria Phase 1,80,ByM1 Homes,89,"99acres: Budigere Cross | Housing: Hoskote, Bangalore",25,"99acres: UNDER_CONSTRUCTION | Housing: Nov, 2026",15,PRM/KA/RERA/1250/304/PR/171208/001069,100
r405075,SKYLEAF,58,BySHREEHARI INFRA,94,"99acres: Chandkheda | Housing: Opp Dharti Silver, Tragad SP Ring Road, Tragad, North West, Ahmedabad",20,"99acres: UNDER_CONSTRUCTION | Housing: Aug, 2028",15,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA11284/020323,100
r256929,Bright Aristo,100,ByBrightera Builders,92,"99acres: Kesnand | Housing: Gat No 144, Kesnand, Wagholi, Pune",34,"99acres: READY_TO_MOVE | Housing: Dec, 2025",18,.,100
r386999,Allegro Aventus,100,ByAllegro Builders & Developers,68,"99acres: Kudroli | Housing: Kambla Cross New Road, Alake, Kodailbail, Mangalore",17,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,26,PRM/KA/RERA/1257/334/PR/100222/004694,100
r309485,Chitrakut Heights Phase II,94,ByNeelkanth Nirman Pvt. Ltd.,73,"99acres: New Town | Housing: Near Naskarhati Bazar, Patharghta, New Town, Kolkata",27,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2025",22,WBRERA/P/NOR/2023/000213,100
r9958,SS Infinitus,100,BySS Group,64,"Nipania, Indore",64,"99acres: READY_TO_MOVE | Housing: Dec, 2024",18,"P-IND-17-256, P-IND-17-255, P-IND-17-260, P-IND-17-259, P-IND-19-2483, P-IND-19-2484, P-OTH-23-4372",100
r396840,Pride Soho,100,ByPride Builders Llp,52,"99acres: Charholi | Housing: Dhanori - Lohegoan Road, Charholi, Porwal Road, Pune",27,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,26,P52100046546,100
r438049,SS Camasa,100,BySS Group,89,"99acres: Sector 90 | Housing: Sector 90, New Gurgaon, Gurgaon",45,"99acres: NEW_LAUNCH | Housing: Dec, 2027",21,Rera Not Applicable,100
r437881,Godrej Madison Avenue,100,ByGodrej Properties Ltd.,83,"99acres: Kokapet | Housing: Kokapet, West Hyderabad, Hyderabad",34,"99acres: NEW_LAUNCH | Housing: Sep, 2024",21,P02400009227,100
r374899,Trident Embassy Reso,100,ByTrident Infra Homes Pvt Ltd,56,"Plot No. GH - 6C, Sector 1, Greater Noida",65,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2027",22,UPRERAPRJ785019,100
r418968,Metro Satyam Queens Necklace,70,ByMetrosatyam Builders LLP,51,"99acres: Kharghar | Housing: Rohinjan, Kharghar, Navi Mumbai",41,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2028",22,P52000053533,100
r424323,Adani Codename Triumph Tower 4,70,ByAdani Realty,92,"99acres: Bhandup West | Housing: Plot No 611, 611/1 To 10, Bhandup West, Kanjurmarg, Central Mumbai Suburbs, Mumbai",26,"99acres: NEW_LAUNCH | Housing: Oct, 2023",11,P51800055166,100
r403634,Amardeep Infinity,100,ByAmar Group,65,"99acres: Harni | Housing: R. Survey No. 234, F.P.No. 02, T.P.No 02, Harni, Vadodara",16,"99acres: UNDER_CONSTRUCTION | Housing: Feb, 2028",15,PR/GJ/VADODARA/VADODARA/Others/RAA11019/121222,100
r372971,MRK Sri Kamatchi Apartments,92,ByMRK Civil Construction,94,"99acres: Saravanampatti | Housing: S.F. No. 77/1 D2, Villankurichi, Coimbatore",25,"99acres: READY_TO_MOVE | Housing: Dec, 2032",18,99acres: Not Registered | Housing: TN/11/Building/083/2022,16
r429483,Sunlit Urbana Green City,100,BySunlit Infracon LLP,83,"Sector 16, Panchkula",62,"99acres: NEW_LAUNCH | Housing: Dec, 2028",21,HRERA-PKL-PKL-558-2024,100
r418384,Aparna Sarovar Towers,100,99acres: Aparna Constructions | Housing: ByAparna,43,"99acres: Nallagandla | Housing: Gachibowli, West Hyderabad, Hyderabad",25,"99acres: NEW_LAUNCH | Housing: Dec, 2028",21,P02400007148,100
r420666,Sumadhura Folium Phase II,62,BySumadhura Infracon Pvt Ltd,60,"99acres: Whitefield | Housing: Whitefield Hope Farm Junction, Bangalore East , Bangalore",30,"99acres: NEW_LAUNCH | Housing: Mar, 2026",11,PRM/KA/RERA/1251/446/PR/250423/005893,100
r429979,Mokshaa Highway Pride,100,ByMokshaa Avenues Pvt Ltd,56,"99acres: Nandikandi | Housing: Sangareddy, North Hyderabad, Hyderabad",25,"99acres: READY_TO_MOVE | Housing: Dec, 2026",18,Rera Not Applicable,100
r376075,UCHDL Veridia 6 Oakwood Enclave,81,99acres: Wave Infratech | Housing: ByUppal Chadha Hi Tech Developers Pvt Ltd,25,"99acres: NH 24 Highway | Housing: Wave City, NH - 24 Ghaziabad, Ghaziabad",42,"99acres: READY_TO_MOVE | Housing: Jun, 2025",9,UPRERAPRJ196239,100
r49948,Pratham Plaza,100,ByPratham Realty Private Limited,97,"99acres: Akshar Chowk | Housing: Opposite Taj Residency, Akota, Vadodara",20,"99acres: UNDER_CONSTRUCTION | Housing: Apr, 2024",15,PR/GJ/VADODARA/VADODARA/Others/RAA12537/261023,100
r43936,Sunteck Signia Pearl,75,BySunteck Realty Limited,74,"99acres: Bandra Kurla Complex | Housing: G Block, Opp.Trident Hotel, Bandra Kurla Complex, Mumbai South West, Mumbai",42,"99acres: READY_TO_MOVE | Housing: Dec, 2026",18,P51800007921,100
r410684,Vrindhavana Visthara,100,ByVrindhavana properties,96,"Saravanampatti, Coimbatore",70,"99acres: UNDER_CONSTRUCTION | Housing: Nov, 2022",15,TN/11/Layout/1792/2023,100
r324441,Happy Homes V,100,ByVishnu Group,92,"99acres: Southern Bypass | Housing: EM Bypass Extension, Kolkata South, Elachi, Ramchandrapur, Narendrapur, South Kolkata, Kolkata",20,"99acres: READY_TO_MOVE | Housing: Jun, 2022",9,HIRA/P/SOU/2018/000309,100
r398071,Kamdhenu Serenity Sky,100,ByKamdhenu Infra,93,"99acres: Waghodia Road | Housing: Near Ankhol B/H L&T Knowledge City, Waghodia, Vadodara",33,"99acres: UNDER_CONSTRUCTION | Housing: Oct, 2028",22,PR/GJ/VADODARA/VADODARA/Others/MAA10620/020922,100
r412517,Vivaan Orbit,100,ByVivaan Group,92,"99acres: Zundal | Housing: Zundal, North West, Ahmedabad",34,"99acres: UNDER_CONSTRUCTION | Housing: Sep, 2027",15,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA12134/100723,100
r381026,Dinesh Auric,100,ByDinesh Projects,94,"99acres: Bachupally | Housing: Bachupally, North Hyderabad, Hyderabad",42,"99acres: READY_TO_MOVE | Housing: Dec, 2025",18,P02200002992,100
r419206,PS Jade Grove Phase 1,76,ByPS Group,89,"99acres: Entally | Housing: 18, Radhanath Chowdhury Rd, Seal Lane, Tangra, Entally, Central Kolkata, Kolkata",16,99acres: NEW_LAUNCH | Housing: Under Construction,36,WBRERA/P/KOL/2023/000783,100
r435924,Green Terraces Godrej City,60,ByGodrej Properties Ltd.,83,"99acres: Panvel | Housing: Panvel, Navi Mumbai",48,"99acres: NEW_LAUNCH | Housing: Oct, 2028",11,P52000077918,100
r419798,99acres: Today Saubhagyam | Housing: Codename Happy Stories,37,ByToday Global Developers,50,"99acres: Panvel | Housing: Palaspe Phata, Panvel, Navi Mumbai",30,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2025",22,P52000053782,100
r380484,Infinity Residences,100,ByInfinity Associates,95,"99acres: Parel | Housing: Ward FSouth, G D Ambedkar Road, Kala Chowky, Parel, Central Mumbai Suburbs, Mumbai",11,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2026",22,P51900030602,100
r378943,Urbanrise On Cloud 33,100,99acres: Urbanrise | Housing: ByUrbanrise Lifestyles Private Limited,38,"99acres: Bachupally | Housing: Bachupally, North Hyderabad, Hyderabad",42,"99acres: UNDER_CONSTRUCTION | Housing: Jul, 2026",15,P02200002793,100
r413358,Urbanrise The World of Joy,100,ByUrbanrise,90,"99acres: Miyapur | Housing: Miyapur, North Hyderabad, Hyderabad",33,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2026",22,P01100006655,100
r429473,VGN Aspire Gardens,100,99acres: VGN | Housing: ByVGN Homes,43,"99acres: Avadi | Housing: Near VGN Royale, Sekadu, Vilinjiambakkam Village, Avadi, Chennai North, Chennai",12,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,26,Rera Not Applicable,100
r389274,Pearl Queens Park,100,ByPearl Constructions,95,"99acres: Medavakkam | Housing: Medavakkam, Chennai south, Chennai",45,"99acres: READY_TO_MOVE | Housing: Sep, 2023",18,TN/01/Building/0076/2022,100
r403725,Bhawani Inara,100,ByBhawani Group,93,"99acres: Rajarhat | Housing: Action Area II, New Town (Near City Centre), East Kolkata, Kolkata",16,"99acres: UNDER_CONSTRUCTION | Housing: Sep, 2027",15,WBRERA/P/NOR/2023/000041,100
r271087,Devaloke Sonar City Phase I,83,ByDevaloke Builders,61,"99acres: Kamalgazi | Housing: Sonarpur Station Road, Sonarpur, Rajpur Sonarpur, South Kolkata, Kolkata",12,Ready to Move,100,HIRA/P/SOU/2018/000305,100
r409515,Sameera Iris,100,99acres: Sameera Land and Constructions | Housing: BySameera Groups,48,"99acres: Kundrathur | Housing: Kundrathur, Chennai west, Chennai",47,"99acres: READY_TO_MOVE | Housing: Dec, 2025",18,Rera Not Applicable,100
r422319,Gamut Saraa City,100,ByGamut India Projects,95,"99acres: Attapur | Housing: Attapur, West Hyderabad, Hyderabad",34,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2028",22,P02400007239,100
r383708,Aparna Zenon,100,99acres: Aparna Constructions | Housing: ByAparna,43,"Puppalaguda, Hyderabad",67,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2027",22,P02400003722,100
r404651,Sunshine Green City,100,ByNitu Developers,94,"99acres: Rajarhat | Housing: Near Lauhati More, Opposite to Vedic Village, Rajarhat, Kolkata",23,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2025",22,Rera Not Applicable,100
r435512,OPTIMA,100,BySrijan Realty Pvt. Ltd.,68,"99acres: Rajarhat | Housing: Rajarhat, East Kolkata, Kolkata",41,99acres: NEW_LAUNCH | Housing: Under Construction,36,"WBRERA/P/NOR/2024/002162, WBRERA/P/NOR/2023/000833",100
r420338,Capital Royal Casa,100,ByDoon Buildcon Pvt Ltd,72,"99acres: GMS Road  | Housing: Aradhana Garden, Opp Olympus High School, GMS Road, Dehradun",24,"99acres: NEW_LAUNCH | Housing: Feb, 2030",21,UKREP12230000534,100
r421892,Naiknavare Avasa Woodland,100,ByNaiknavare Housing Developements Pvt Ltd,63,"99acres: Chakan | Housing: Mahalunge, Pimpri Chinchwad, Pune",21,"99acres: NEW_LAUNCH | Housing: Jan, 2028",21,P52100054049,100
r417658,Shubham Group Aditya Villa,87,ByShubham Group,59,"99acres: Jagatpura | Housing: Jagatpura, Sanganer, NH - 8 Jaipur, Jaipur",35,"99acres: UNDER_CONSTRUCTION | Housing: Sep, 2024",15,RAJ/P/2023/2755,100
r416670,CasaGrand Flamingo,100,99acres: Casagrand | Housing: ByCasagrand Builder Private Limited,41,"99acres: Begur | Housing: Sy No 50, Haralukunte Village, Begur Hobli, HSR Layout, South Bangalore, Bangalore",11,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2023",22,PRM/KA/RERA/1251/310/PR/041023/006307,100
r397833,Brigade Horizon,100,ByBrigade Enterprises Ltd,53,"99acres: Mysore Road | Housing: Survey Nos 248/1, Kumbalgodu, Mysore-Bangalore Road, Bangalore",30,"99acres: UNDER_CONSTRUCTION | Housing: Aug, 2024",15,PRM/KA/RERA/1251/310/PR/190722/005086,100
r417863,GP Homes The Breeze Way,100,ByGP Homes,89,"99acres: Ambattur | Housing: Menambedu, Ambattur, Chennai North, Chennai",31,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2026",22,TN/29/Building/0419/2023,100
r307895,Arvind Aavishkaar,100,ByArvind SmartSpaces Ltd,86,"99acres: Naroda Road | Housing: Ashok Mill Compound, Next to Arvind Megaestate Opposite Ashok Mills BRTS Stand, Central East, Ahmedabad",16,Ready to Move,100,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/RAA02798/A1R/110219,100
r403847,Adore Smart City 2,94,ByAdore Propbuild Llp,62,"Sector 97, Faridabad",62,"99acres: NEW_LAUNCH | Housing: Dec, 2024",21,HRERA-PKL-FBD-400-2023,100
r422559,Empire Township,100,ByEmpire Housing And Property,90,"99acres: Kelambakkam | Housing: Behind TCS, Thalambur, Chennai south, Chennai",25,"99acres: READY_TO_MOVE | Housing: Feb, 2029",18,TN/35/Regularisation/Layout/0319/2024,100
r417602,Akshar Prime,100,ByShree Akshar Builders,95,"99acres: Dabhoi Road | Housing: 76HR+4HH, Jalaram Nagar, Kendranagar, Vadodara",18,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2029",22,PR/GJ/VADODARA/VADODARA/Others/RAA12499/211023,100
r437776,Royal Crown,100,99acres: Royal Group Ahmedabad | Housing: ByUmiya Buildcon,32,"Vaishno Devi Circle, North West, Ahmedabad",60,"99acres: UNDER_CONSTRUCTION | Housing: Mar, 2026",15,PR/GJ/AHMEDABAD/DASKROI/Ahmedabad Urban Development Authority/MAA14610/301224/301228,100
r410597,Shivam Aarya Euphoria Phase 2,65,99acres: Sudhapati Developers | Housing: ByShivam Enterprise,46,"99acres: Dabhoi Road | Housing: In Lane Of Hotel Krishna NH 08 Kapuri Crossing To Dabhoi, Vadodara",23,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,26,PR/GJ/VADODARA/VADODARA/Others/MAA12043/280623,100
r341813,IVY County,100,ByCounty Group,92,"99acres: Sector 75 | Housing: GH-15, Eco City, Sector 75, Noida",43,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2026",22,UPRERAPRJ757529,100
r6356,Keltech Kumar Imperial Greens,100,ByKeltech Infrastructure Ltd,88,"99acres: Sector 16 | Housing: Sector 16, Noida Extension, Greater Noida",36,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2030",22,UPRERAPRJ3375,100
r409753,Godrej Tropical Isle,100,ByGodrej Properties Ltd.,83,"99acres: Sector 146 | Housing: Sector 146, Noida-Greater Noida Expressway, Jhatta",33,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,26,UPRERAPRJ303390,100
r405007,Narena Rohit Galaxy,77,99acres: Rohit Group | Housing: ByNarena Infra Private Limited,20,"Gomti Nagar, Lucknow",68,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,26,UPRERAPRJ548296,100
r346761,Okas Residency,80,ByPardos Lucknow Developers Private Limited,57,"Sushant Golf City, Lucknow",79,"99acres: UNDER_CONSTRUCTION | Housing: Sep, 2024",15,UPRERAPRJ371638,100
r383881,Parijaat Residency,100,ByParijaat Infraestate Pvt Ltd,80,"99acres: Faizabad Road | Housing: Faizabad Road, Lucknow, Faizabad Road, Lucknow",44,"99acres: READY_TO_MOVE | Housing: Dec, 2030",18,,100
r397824,99acres: Larica Green Hamlet 2 | Housing: 4 BHK Villa,19,99acres: Larica Group | Housing: ByRichmond Appartment Pvt Ltd,29,"Borjhar, Guwahati",58,"99acres: UNDER_CONSTRUCTION | Housing: Jan, 2027",15,99acres: Registered | Housing: nan,0
r382554,DN Pallaciya,100,ByD.N.Homes,74,"99acres: Patia | Housing: Sundarpur, Chandaka, Bhubaneswar",16,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2021",22,MP/19/2021/00567,100
r420288,Suvik Aspire,100,BySuvik Buildcon,82,"99acres: Indira Nagar | Housing: Behind Sayaji Hotel, Near Indira Nagar Jogging Track, Deepali Nagar, Nashik",28,"99acres: UNDER_CONSTRUCTION | Housing: Sep, 2025",15,P51600053648,100
r54,Purva Windermere Phase 4C,78,ByPuravankara Limited,69,"99acres: Pallikaranai | Housing: Near Velachery, Pallikaranai, Chennai south, Chennai",38,"99acres: UNDER_CONSTRUCTION | Housing: Mar, 2028",15,TN/29/Building/0010/2023,100
r392369,DSR Highland Greenz,100,ByDSR INFRASTRUCTURE PVT LTD,50,"99acres: Sarjapur Road | Housing: Chikkanayakanahalli at Off Sarjapur, South Bangalore, Bangalore",29,"99acres: READY_TO_MOVE | Housing: Apr, 2024",18,PRM/KA/RERA/1251/446/PR/110522/004876,100
r425507,DS Max Sky Blossom,100,ByDS-MAX Properties Private Limited,62,"99acres: Begur | Housing: Khatha No 29, Sy No 134/3, Begur, South Bangalore, Bangalore",15,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2026",22,PRM/KA/RERA/1251/310/PR/210324/006724,100
r428945,9 Emporio,73,99acres: Nawah | Housing: ByNawah Corporate Private Limited,26,"99acres: Raghunathpur | Housing: Nandankanan Road, Patia, Raghunathpur, Bhubaneswar",39,"99acres: NEW_LAUNCH | Housing: May, 2029",11,RP/19/2024/01170,100
r404772,Central Park The Orchard,100,ByCentral Park,92,"99acres: Sohna | Housing: Sector 32, Gurgaon",26,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2029",22,95 of 2017,100
r385704,Luxurio 75 Residences,88,ByShree Kamala Estates Llp,64,"99acres: Kondapur | Housing: Kondapur, West Hyderabad, Hyderabad",37,"99acres: READY_TO_MOVE | Housing: Dec, 2025",18,P02400004106,100
r407088,One World Our World,61,99acres: Simar Pride Ventures Llp | Housing: ByManjeet Pride Group,49,"99acres: Pratap Nagar | Housing: Pratap Nagar Main Road, Opp Jyoti Nagar, Chh. Sambhaji Nagar, Aurangabad",29,"99acres: NEW_LAUNCH | Housing: Dec, 2025",21,P51500050146,100
r435903,F Residences Merlin Phase 1,83,ByMerlin Group,92,"99acres: Rajarhat | Housing: Rajarhat, East Kolkata, Kolkata",41,"99acres: NEW_LAUNCH | Housing: Dec, 2028",21,WBRERA/P/NOR/2024/002220,100
r314527,99acres: Dreamz Goa Shiroda by Levelup Constructions | Housing: Dreamz Goa,38,ByLevel Up Constructions,96,"Shiroda, Goa Maharashtra Border, North Goa, Goa",64,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2028",22,P52900017742,100
