XID,Name,Name_Score,Builder,Builder_Score,Address,Address_Score,Possession Status,Possession Status_Score,RERA,RERA_Score
r306221,JRC PALLADIO,100,ByJRC Projects Pvt Ltd,100,"99acres: Sarjapur Road | Housing: Near Indus International School, Sarjapur, Bangalore East , Bangalore",0,"99acres: UNDER_CONSTRUCTION | Housing: May, 2027",0,PRM/KA/RERA/1251/308/PR/180504/001600,100
r125349,Modi Golden County Annexe,100,ByModi Builders,100,"Keesara, Rampally, East Hyderabad, Hyderabad",100,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2024",0,P02200000551,100
r396698,Mars Planet,100,ByMars Builders,100,"99acres: Hosakerehalli | Housing: Banashankari 3rd Stage, Hosakerahalli, Opposite Tata Promont, South Bangalore, Bangalore",0,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2028",0,PRM/KA/RERA/1251/310/PR/220722/005096,100
r245177,Shree Sadan 17,100,ByShreekunj Dhara,100,"Near Swaminarayan Park-4, South Vasna, Central West, Ahmedabad",100,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2027",0,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/MAA11341/030323,100
r273851,Shantiniketan Vega Block A,100,ByShantiniketan,100,"Gangaiamman Koil St, Ramalingapuram, Kelambakkam, Chennai south, Chennai",100,"99acres: READY_TO_MOVE | Housing: Dec, 2023",0,TN/01/Building/0012/2017,100
r396197,Auro Infinity,100,99acres: The Auro Group | Housing: ByShreeji Two,0,"99acres: Vadsar | Housing: Auro Infinity Billabong School, Kalali, Vadodara",0,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2028",0,PR/GJ/VADODARA/VADODARA/Others/MAA10447/140722,100
r427454,SJRS Infracity,100,99acres: SJRS Infracity Pvt. Ltd. | Housing: BySJRS Infracity Private Limited,0,"Near Varanasi International Cricket Stadium, Rajatalab, Varanasi",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2023",0,UPRERAPRJ616042,100
r274711,Renaissance Reserva,100,ByRenaissance Holdings,100,"Survey No 30/1, 42/3A, Yeshwanthpura Hobli, Jalahalli, Outer Ring Road-Yeshwanthpur, Bangalore",100,"99acres: READY_TO_MOVE | Housing: Jul, 2029",0,PRM/KA/RERA/1251/309/PR/190614/002602,100
r400435,CRC Joyous,100,ByCRC Group,100,"99acres: Techzone 4 Greater Noida West | Housing: Techzone 4, Greater Noida",0,"99acres: UNDER_CONSTRUCTION | Housing: Apr, 2027",0,UPRERAPRJ613747,100
r430268,Raheja Lunaris 1 Callisto,100,ByRaheja Universal,100,"99acres: Juinagar | Housing: Raheja Lunaris, Raheja District, Vashi NX, Navi Mumbai",0,"99acres: NEW_LAUNCH | Housing: Jun, 2027",0,P51700076867,100
r271059,Aastha Nest,100,ByABI infrastructure,100,"99acres: Kovaipudur  | Housing: Kovai Pudur, Coimbatore",0,"99acres: READY_TO_MOVE | Housing: Dec, 2024",0,TN/11/Layout/8344/2022,100
r354666,Nayak Golden Fields,100,ByNayak Developers,100,"15 Min Close Drive to International Airport, Devanahalli, North Bangalore, Bangalore",100,"99acres: READY_TO_MOVE | Housing: Dec, 2029",0,PRM/KA/RERA/1250/303/PR/200323/003384,100
r3330,99acres: Bellevue Vieraaa by Davda Infra | Housing: Davda Bellevue Vieraaa,0,99acres: Davda Infrastructure | Housing: ByDavda,0,"BelleVue Viera, Bavla Nalsarovar Road, Opp. APMC Market Road, Adroda, Bavla, Ahmedabad",100,"99acres: READY_TO_MOVE | Housing: May, 2025",0,Rera Not Applicable,100
r431257,Vamana Arvindam,100,99acres: Vamana Developers | Housing: ByVamana Group,0,"PR7, Zirakpur, Patiala Highway, Zirakpur",100,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2025",0,PBRERA-SAS79-PR1018,100
r423077,Millennium Antara,100,ByMillennium Residency,100,"FP No 83/1, Vesu, Surat",100,"99acres: UNDER_CONSTRUCTION | Housing: Sep, 2025",0,PR/GJ/SURAT/SURAT CITY/Surat Municipal Corporation/RAA12987/200224/311229,100
r434533,D Pal Apartments Studio,100,ByD Pal Buildcon Pvt Ltd,100,"99acres: Anjuna | Housing: Calangute, North Goa, Goa",0,"99acres: UNDER_CONSTRUCTION | Housing: Apr, 2028",0,PRGO08242271,100
r317985,Risland The Icon,100,99acres: Risland India | Housing: ByRisland,0,"Highland Gardens Road, Dhokali, Thane West, Thane",100,"99acres: READY_TO_MOVE | Housing: Jun, 2026",0,P51700018370,100
r428623,Aarya Emperro,100,99acres: Aarya Group Vadodara | Housing: ByAarya Developers,0,"Near Dhanyavi Chokdi, National Highway 8, Tarsali, Vadodara",100,99acres: NEW_LAUNCH | Housing: Ready to Move,0,PR/GJ/VADODARA/VADODARA/Vadodara Municipal Corporation/RAA13636/060624/311228,100
r401156,Sanfran Sarovar Heights,100,99acres: Sanfran Group | Housing: BySanfran Developer Pvt. Ltd.,0,"Lahargird, Jhansi",100,"99acres: NEW_LAUNCH | Housing: Jun, 2023",0,UPRERAPRJ242677,100
r316139,Ambika La Parisian Phase 1 T6 To T9,100,ByAmbika Realcon,100,"99acres: Sector 66b | Housing: Group Housing Site No 2, IT City, Sector 66, Mohali",0,Ready to Move,100,PBRERA-SAS80-PR0398,100
r412072,Oceanus White Meadows,100,ByOceanus Dwelling Pvt. Ltd.,100,"99acres: Kembathalli | Housing: Sy. No. 21/2. Kembathahally, Anjanapura, South Bangalore, Bangalore",0,"99acres: NEW_LAUNCH | Housing: Dec, 2024",0,PRM/KA/RERA/1251/310/PR/270623/006023,100
r312287,Anuhar Rami Reddy Towers,100,ByAnuhar Homes Pvt Ltd,100,"Alkapur Township, Manikonda, West Hyderabad, Hyderabad",100,"99acres: READY_TO_MOVE | Housing: Dec, 2026",0,P02400000820,100
r429831,Vinayak Amara,100,99acres: Vinayak Group Kolkata | Housing: ByVinayak Group,0,"Premises No 07-0718 Action Area II G Of New Town, Kolkata",100,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,WBRERA/P/NOR/2024/001720,100
r431486,Monalisa Kappa Aamar Bari,100,ByMonalisa Housing Projects Private Limited,100,"99acres: Chinar Park | Housing: Niranjan Pally, Barrackpore, Kolkata",0,"99acres: UNDER_CONSTRUCTION | Housing: Aug, 2030",0,WBRERA/P/NOR/2024/001855,100
r390137,Tulip Monsella,100,ByTulip Infratech Pvt Ltd,100,"Golf Course Road, Sector 53, Golf Course Road, Gurgaon",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2024",0,GGM/554/286/2022/29 DATED 25.04.2022,100
r326117,VHV Happy Homes 2 0,100,ByVHV Builders Pvt Ltd,100,"Soyepur, Pandeypur, Varanasi",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2027",0,UPRERAPRJ749123,100
r433755,99acres: Anantaaj Luxurious Floors | Housing: 3 BHK Flat,0,99acres: Anantaaj Real Estate | Housing: nan,0,"Anantaaj, Sector 23 Dwarka, New Delhi",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2025",0,,100
r434000,Neco Park Central,100,ByVasupujya Corporation,100,"Neco Park Central, Sr.No. 25/1B , Kharadi, Near Bollywood Multiplex, Pune",100,"99acres: UNDER_CONSTRUCTION | Housing: Aug, 2027",0,P52100077542,100
r435267,Rohra Platinum,100,99acres: ROHRA GROUP | Housing: ByRohra Developers Pvt Ltd,0,"99acres: Entally | Housing: 5B, Indian Mirror Street, Taltala, Central Kolkata, Kolkata",0,"99acres: NEW_LAUNCH | Housing: Feb, 2032",0,99acres: Registered | Housing: nan,0
r405334,Lodhi Kasturi Milestone,100,ByLodhi Builder And Developer Pvt Ltd,100,"Awadhpuri, Bhopal",100,"99acres: UNDER_CONSTRUCTION | Housing: Aug, 2024",0,P-BPL-23-3848,100
r438065,Pearl Imperial,100,ByPearl Constructions,100,"Medavakkam, Chennai south, Chennai",100,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,Rera Not Applicable,100
r368807,99acres: Vivanta Next | Housing: 3 BHK Flat,0,99acres: Shree Sonigara Punamiya Associates | Housing: ByShree Sonigara Punamiya Developers,0,"Vivanta Next, Dattwadi, Tathawade, Pune",100,"99acres: UNDER_CONSTRUCTION | Housing: Jan, 2027",0,99acres: Registered | Housing: nan,0
r384935,Aqura Pride,100,99acres: Aqura Builder and Developer | Housing: ByAqura Builder & Developer,0,"99acres: Wadgaon Budruk | Housing: Survey no.73&amp72(p),Off-sinhgad road,Next to Mumbai-Bangaluru, Pune",0,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2025",0,P52100031863,100
r429431,Basil Vrundavan Wing E,100,99acres: Basil Group | Housing: ByBasil,0,"99acres: Ambegaon Bk | Housing: Plot No 1, Ambegaon Budruk, Pune",0,"99acres: NEW_LAUNCH | Housing: Feb, 2019",0,P52100056440,100
r423543,Majestic Sky Bungalow,100,99acres: Jinraj Real Estates | Housing: ByJinraj  real estate,0,"99acres: Wardhaman Nagar Colony | Housing: Chikhli Chowk, Beside New Kirana Market, Wardhaman Nagar, Nagpur",0,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,P50500054771,100
r417702,99acres: Mars Vel Enclave | Housing: Marsvel Enclave,0,BySri City Developers,100,"99acres: Siruseri | Housing: Pudupakkam, OMR, Chennai south, Chennai",0,"99acres: READY_TO_MOVE | Housing: Aug, 2029",0,Rera Not Applicable,100
r297921,MORYA,100,"99acres: Sugam Homes Kolkata | Housing: BySugam Homes, , Soham Group, & Diamond Group",0,"88A, B.L.Saha Road, Tollygunge, South Kolkata, Kolkata",100,"99acres: READY_TO_MOVE | Housing: Oct, 2031",0,HIRA/P/SOU/2018/000028,100
r337671,Sri Aditya Athena,100,BySri Aditya Homes Pvt. Ltd.,100,"99acres: Shaikpet | Housing: OU Colony, Manikonda, Hyderabad",0,"99acres: READY_TO_MOVE | Housing: Dec, 2024",0,P02400001111,100
r6576,Sanghvi S3 Ecocity Woods,100,99acres: Sanghvi S3 Group | Housing: BySanghvi Parsssva Group of Companies,0,"S No. 102/26 And 88/13, Village Mire And S No. 11/1/2, Village Mahajanwadi, Mira Road East, Mira Road and Beyond, Mumbai",100,"99acres: READY_TO_MOVE | Housing: Mar, 2025",0,P51900006575,100
r412305,Vindhya Sparsh,100,99acres: Animesh Nirman LLP | Housing: ByVindhya Realty,0,"133, Dwarir Rd, Dakshin Jagaddal, Rajpur Sonarpur, South Kolkata, Kolkata",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2024",0,WBRERA/P/SOU/2023/000176,100
r403775,Vasudha Capital Garden,100,99acres: Lucky Group Ranchi | Housing: ByVasudha Homes Developers,0,"99acres: Pundag | Housing: Off Purulia Road, Near SIP - Dangratoli Chowk, Ranchi",0,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2026",0,99acres: Registered | Housing: nan,0
r433317,Max Estate 360,100,ByMax Estates,100,"Sector 36A, Dwarka Expressway, Gurgaon",100,"99acres: NEW_LAUNCH | Housing: Dec, 2027",0,RC/REP/HARERA/GGM/860/592/2024/87,100
r370278,99acres: Twin Towers by Namishree | Housing: BPS Twin Towers,0,99acres: Namishree Infrastructure and Projects Pvt. Ltd. | Housing: ByNamishree Infrastructure And Project Pvt Ltd,0,"99acres: LB Nagar | Housing: Saidabad Village and Mandal, South Hyderabad, Hyderabad",0,"99acres: UNDER_CONSTRUCTION | Housing: Mar, 2026",0,P02500001997,100
r374119,Mahindra Happinest Tathawade Phase 3,100,ByMahindra Lifespaces,100,"Tathawade, Pimpri Chinchwad, Pune",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2025",0,P52100052559,100
r424237,Silver City,100,99acres: MTM Group | Housing: ByMTM Realty Pvt ltd,0,"99acres: Andal | Housing: Kajora, Ranigunj, Durgapur",0,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2029",0,Rera Not Applicable,100
r429647,99acres: Gem Silver Residency | Housing: 2 BHK Flat,0,99acres: Gem Associates | Housing: nan,0,"99acres: Chattarpur | Housing: Gem silver  residency, Chhattarpur, New Delhi",0,"99acres: UNDER_CONSTRUCTION | Housing: Mar, 2025",0,,100
r403309,Whiteland The Aspen,100,ByWhiteland Corporation Private Limited,100,"Sector 76, New Gurgaon, Gurgaon",100,"99acres: UNDER_CONSTRUCTION | Housing: Jan, 2029",0,07 of 2023 Date: 12.01.2023,100
r424460,M3M Mansion,100,ByM3M India Pvt. Ltd.,100,"Sector 113, Dwarka Expressway, Gurgaon",100,"99acres: NEW_LAUNCH | Housing: Apr, 2028",0,RERA-GRG-PROJ-1547-2024,100
r383939,99acres: Concorde Opus 2 | Housing: Concorde Opus II,0,ByConcorde Housing Corporation Pvt. Ltd.,100,"Sy No.79/1, Tharalu Village, Tharalu, Kanakpura Road-Kanakpura, Bangalore",100,"99acres: READY_TO_MOVE | Housing: Jun, 2018",0,PRM/KA/RERA/1251/310/PR/211130/004559,100
r410244,Sapthagiri Sandalwoods,100,BySapthagiri Shelters,100,"Belathur Near Kadugodi, Whitefield, Bangalore East, Bangalore East , Bangalore",100,"99acres: READY_TO_MOVE | Housing: Dec, 2018",0,PRM/KA/RERA/1251/446/PR/090523/005918,100
r415046,NCC Signature Towers,100,ByNCC Urban Infrastructure Limited,100,"S No 744, Chemmenchery Nookampalyam Rd, Sholinganallur, Chennai south, Chennai",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2026",0,TN/29/Building/366/2023 dated 02/09/2023,100
r399608,DAC Manapark,100,ByDAC Developers,100,"Manapakkam, Chennai south, Chennai",100,"99acres: UNDER_CONSTRUCTION | Housing: Mar, 2028",0,TN/01/BUILDING/0217/2023,100
r141415,DMK Stella,100,ByDMK Infrastructure Pvt Ltd,100,"S. No./Gat No.216/2 (P), Dudulgaon, Moshi, Pimpri Chinchwad, Pune",100,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2028",0,P52100054604,100
r433160,99acres: Serene 11 | Housing: Nilamber Serene,0,99acres: Serene Group | Housing: ByNilamber Group,0,"Vasana Bhayli Road, Vadodara",100,"99acres: UNDER_CONSTRUCTION | Housing: Aug, 2019",0,99acres: Registered | Housing: nan,0
r433861,SKA Divine,100,BySKA Group,100,"Sector 1, Wave City, NH - 24 Ghaziabad, Ghaziabad",100,"99acres: UNDER_CONSTRUCTION | Housing: Jul, 2024",0,UPRERAPRJ556045/10/2024,100
r431021,Hiranandani Westgate Phase 1,100,99acres: House of Hiranandani | Housing: ByHiranandani Communities,0,"99acres: Hiranandani Estate | Housing: Kavesar, Thane West, Ghodbunder Road, Thane",0,Under Construction,100,P51700077268,100
r401861,The Palm,100,99acres: Geetai Construction Company | Housing: By11 Square Feet,0,"99acres: Besa Pipla Road | Housing: Mauza - Chikhali, Plot no.1, Hudkeshwar Police Station, Main Road Touch, Manewada Pipia Road, Hudkeshwar Road, Nagpur",0,99acres: NEW_LAUNCH | Housing: Ready to Move,0,P50500048022,100
r413695,Swastik Mangal,100,ByShree Mangal Group,100,"Near Mathura Lawns, Kamatwade, Nashik",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2027",0,P51600051953,100
r419028,Goldenkey Meraki,100,ByGoldenkey Ventures Private Limited,100,"99acres: Miyapur | Housing: Ameenpur, North Hyderabad, Hyderabad",0,"99acres: UNDER_CONSTRUCTION | Housing: Sep, 2024",0,P01100007271,100
r422517,Radiance The Prime,100,ByRadiance Realty Developers India Ltd,100,"T S No 33/2, Block No 21, Ward G Of Pammal Village, Chennai south, Chennai",100,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2027",0,TN/29/Building/036/2024 dated 07/02/2024,100
r438223,Sophia Nest,100,BySophia Builders,100,"99acres: Palarivattom | Housing: Edapally, Kochi",0,"99acres: READY_TO_MOVE | Housing: Feb, 2028",0,K-RERA/PRJ/ERN/009/2025,100
r373245,Express Astra,100,99acres: Express Builders Delhi | Housing: ByExpress Builders Pvt Ltd,0,"Sector 1 Noida Extension, Greater Noida",100,"99acres: UNDER_CONSTRUCTION | Housing: Feb, 2024",0,"UPRERAPRJ479698, UPRERAPRJ229234",100
r409341,99acres: Folium By Sumadhura Phase 2 | Housing: Sumadhura Folium Phase II,0,99acres: Sumadhura Group | Housing: BySumadhura Infracon Pvt Ltd,0,"Whitefield Hope Farm Junction, Bangalore East , Bangalore",100,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,PRM/KA/RERA/1251/446/PR/250423/005893,100
r430191,Adani Lushlands,100,ByAdani Realty,100,"Sector 2, Gwal Pahari, Gurgaon Faridabad Road, Gurgaon",100,"99acres: UNDER_CONSTRUCTION | Housing: Aug, 2027",0,GGM/837/569/2024/64 DATED 14.06.2024,100
r428100,Avittam Adiyogi,100,ByAvittam Homes,100,"Plot No 20 & 21, Near Tidel Park, Kamaraj Nagar, Thiruvanmiyur, Chennai south, Chennai",100,"99acres: UNDER_CONSTRUCTION | Housing: Feb, 2026",0,99acres: Not Registered | Housing: TN/29/Building/03132024,0
r430665,Golden Era Homes,100,99acres: ABS Infra Developers | Housing: ByGoyal Infra Group,0,"Nagla, Zirakpur",100,"99acres: NEW_LAUNCH | Housing: Oct, 2025",0,PBRERA-SAS79-PR0996,100
r408715,Aksara Green Scapes,100,99acres: Pardha Constructions and Aksara Constructions | Housing: ByAksara Constructions And Others,0,"99acres: Pragathi Nagar | Housing: Bowrampet, North Hyderabad, Hyderabad",0,"99acres: UNDER_CONSTRUCTION | Housing: Jul, 2024",0,P02200006119,100
r373148,Elysian,100,ByOberoi Realty Limited,100,"Goregaon East, Western Suburbs, Mumbai",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2024",0,P51800005229,100
r14640,Neelam Senroofs Phase II,100,ByNeelam Realtors,100,"Plot No. 795A, At Kurla, Nahur East, Mulund, Mumbai",100,"99acres: READY_TO_MOVE | Housing: Aug, 2023",0,P51800008478,100
r19674,Skytech Colours Avenue,100,BySkytech Group,100,"99acres: Sector 10 Greater Noida West | Housing: Skytech Colours Avenue, Sector 10 Noida Extension, Greater Noida",0,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2032",0,UPRERAPRJ6664,100
r416277,Shreekhetra Greenpark,100,BySri Jagannath Promoters and Builders Pvt Ltd,100,"99acres: Khandagiri | Housing: Behind Shreekhetra Greenwood, Shreekhetra Residency Rd, Mauja, Shankarpur, Bhubaneswar",0,"99acres: UNDER_CONSTRUCTION | Housing: Mar, 2027",0,RP/19/2023/01009,100
r416159,Lodha Mirabelle,100,ByLodha Group,100,"Thanisandra Main Road, Manayata Tech Park, Thanisandra, North Bangalore, Bangalore",100,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2025",0,PRM/KA/RERA/1251/309/PR/131023/006321,100
r18410,Experion The Westerlies Plots,100,ByExperion Developers,100,"Dwarka Expressway, Sector 108, Dwarka Expressway, Gurgaon",100,"99acres: READY_TO_MOVE | Housing: Sep, 2022",0,103 OF 2017,100
r395389,Signature Global City 63A,100,99acres: Signature Global India Limited | Housing: BySignature Global Builders Pvt. Ltd.,0,"Sector 63A, Golf Course Extension Road, Gurgaon",100,"99acres: READY_TO_MOVE | Housing: Jul, 2025",0,RERA-GRG-PROJ-1023-2022,100
r65774,Edifice,100,ByModi Builders,100,"99acres: Bachupally | Housing: 63P, 68P, 69P, 70P, Plot No Of Site, At Dundigal Gandimaisamma, Medchalmalkajgir, Shambhupur, Kompally, North Hyderabad, Hyderabad",0,"99acres: READY_TO_MOVE | Housing: Jun, 2029",0,P02200001454,100
r213249,Godrej 101,100,ByGodrej Properties Ltd.,100,"Sector 79, New Gurgaon, Gurgaon",100,"99acres: READY_TO_MOVE | Housing: Apr, 2027",0,61 of 2017,100
r427124,Harvi Helenium,100,99acres: Harvi Group | Housing: ByHarvi Infra,0,"99acres: South Bopal | Housing: Main Safal Parisar Road, Bopal, Ahmedabad",0,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,PR/GJ/AHMEDABAD/AHMEDABAD CITY/Ahmedabad Municipal Corporation/MAA13691/180624/311227,100
r432912,Vishaka Sai Villas,100,ByVishaka Constructions,100,"99acres: Sembakkam | Housing: Plot No. 2, Arunodhayam Nagar, 1st Street, Nanmangalam, Chennai south, Chennai",0,"99acres: READY_TO_MOVE | Housing: Dec, 2026",0,Rera Not Applicable,100
r406986,Vrundavan Bliss,100,99acres: Dhimahi Infra | Housing: ByShree Balaji Developers,0,"Opp. Taksh Galaxy Mall & L&T Knowledge City, Waghodia Road, Madhavpura, Vadodara",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2026",0,PR/GJ/VADODARA/VADODARA/Vadodara Municipal Corporation/MN211AA10111/031022,100
r409651,Oro Constella,100,99acres: ORO Constructions | Housing: ByOro Real Infra Llp,0,"99acres: Sushant Golf City | Housing: Shushant Golf City, Amar Shaheed Path	, Lucknow",0,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2027",0,UPRERAPRJ629194,100
r381204,99acres: Vertex District | Housing: Vertex Gigaciti,0,99acres: Vertex Homes Pvt Ltd | Housing: ByVertex Homes,0,"Tukkuguda, South Hyderabad, Hyderabad",100,"99acres: READY_TO_MOVE | Housing: Feb, 2025",0,P02400005103,100
r427903,Nitara One Good Earth,100,ByNitara Projects Limited,100,"Sector 71, Golf Course Extension Road, Gurgaon",100,"99acres: UNDER_CONSTRUCTION | Housing: Feb, 2029",0,Rera Not Applicable,100
r426777,Trifecta Vanto Phase 1,100,ByTrifecta Projects Pvt Ltd,100,"Off Sarjapur Road, Behind Wipro SEZ, Kodathi, Bangalore East , Bangalore",100,99acres: NEW_LAUNCH | Housing: Ready to Move,0,PRM/KA/RERA/1251/446/PR/190424/006813,100
r395792,APR Praveens Golden Leaf,100,ByAPR Group,100,"99acres: Sagar Highway | Housing: Torrur, Koheda Rd, Hayathnagar, South Hyderabad, Hyderabad",0,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2028",0,P02400006219,100
r405310,99acres: Casagrand Cloud9 | Housing: CasaGrand Cloud 9,0,ByCasagrand Builder Private Limited,100,"Sholinganallur, Chennai south, Chennai",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2027",0,TN/29/Building/0184/2023 dated 28/04/2023,100
r430983,99acres: Stone And Acres Parkhills | Housing: Stone and Acres Park Hills,0,99acres: Stone and Acres Property Developers LLP | Housing: ByStone and Acres,0,"Ponmar, Chennai south, Chennai",100,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2026",0,TN/35/Layout/1957/2024,100
r368250,Vaibhav Upavan Phase 2,100,99acres: Vaibhav Group | Housing: ByVyas Vaibhav Ventures Llp,0,"Jangamakote, Bangalore",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2026",0,PRM/KA/RERA/1254/465/PR/220623/006010,100
r319819,Shapoorji Pallonji JoyVille,100,99acres: Joyville by Shapoorji Pallonji | Housing: ByShapoorji Pallonji Real Estate,0,"Kherki Majra, Sector 102, Dwarka Expressway, Gurgaon",100,"99acres: READY_TO_MOVE | Housing: Dec, 2028",0,"RC/REP/HARERA/GGM/2018/27, RC/REP/HARERA/GGM/2018/28, RC/REP/HARERA/GGM/2018/29, RC/REP/HARERA/GGM/2018/30",100
r418780,Mana Dale,100,ByMana Projects Pvt Ltd,100,"Survey Number 60/1, Sarjapur Extension , Kodathi Village, Bangalore East , Bangalore",100,"99acres: UNDER_CONSTRUCTION | Housing: Nov, 2024",0,PRM/KA/RERA/1251/446/PR/091123/006409,100
r416927,Tulsi Paradise,100,99acres: Shyam Group Motera Ahmedabad | Housing: ByTulsi Paradise,0,"99acres: Motera | Housing: Near tapovan Circle to Agora mall ,S.P. Ring Road, North West, Gandhinagar",0,"99acres: UNDER_CONSTRUCTION | Housing: Mar, 2028",0,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/RAA12307/250923,100
r69896,99acres: Madhu Park Ville | Housing: Madhu Parkville,0,ByMadhu Infrastructures,100,"Tellapur, Gachibowli Extension, West Hyderabad, Hyderabad",100,"99acres: UNDER_CONSTRUCTION | Housing: Sep, 2027",0,P01100002105,100
r257873,99acres: Trimurtys Arabella | Housing: Trimurty Arabella,0,99acres: Trimurty Landcon | Housing: ByTrimurty Group,0,"99acres: Bani Park | Housing: B-185, RPA Rd, Block B, Sanjay Colony, Vidhyadhar Nagar, NH - 8 Jaipur, Jaipur",0,"99acres: READY_TO_MOVE | Housing: Oct, 2020",0,RAJ/P/2017/027,100
r429830,Nest Accolade,100,99acres: The Nest Builders | Housing: ByThe Nest Builder,0,"99acres: Kolapakkam,Vandalur Kelambakkam Road | Housing: Perungalathur, Chennai south, Chennai",0,"99acres: NEW_LAUNCH | Housing: Dec, 2026",0,TN/35/Building/0333/2024,100
r438048,Grand Begonia,100,99acres: Prateek Realtors | Housing: ByPrateek Group,0,"99acres: Siddhartha Vihar | Housing: Plot No. 04/ BS- 01 and BS- 05, Siddharth Vihar, NH 24, Ghaziabad",0,"99acres: UNDER_CONSTRUCTION | Housing: Mar, 2026",0,UPRERAPRJ790651/09/2024,100
r171423,Sureka Springville Greens,100,99acres: Merlin Group | Housing: BySUREKA GROUP,0,"P.S, Tamando, Bijipur, Bhubaneswar",100,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2026",0,MP/19/2022/00794,100
r414538,ASBL Loft,100,99acres: ASBL | Housing: ByAshoka Builders India Private Limited,0,"99acres: Gachibowli | Housing: Nanakramguda, West Hyderabad, Hyderabad",0,"99acres: UNDER_CONSTRUCTION | Housing: Oct, 2028",0,P02400006761,100
r426929,Green Edge Signature,100,ByGreen Edge Ventures,100,"Sorahunase Main Rd, Varthur, Bangalore East , Bangalore",100,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,PRM/KA/RERA/1251/446/PR/220424/006831,100
r428040,Myhna Orchid,100,ByMyhna Properties Pvt Ltd,100,"99acres: Varthur | Housing: Gunjur, Bangalore East , Bangalore",0,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2025",0,PRM/KA/RERA/1251/446/PR/150524/006874,100
r413683,99acres: Honer Signatis | Housing: Honer Homes Signatis,0,ByHoner Homes,100,"Kukatpally, North Hyderabad, Hyderabad",100,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move in,0,P02200005923,100
r396991,Royal Floors By Bindal Homes 450 Sq Yards,100,ByBindal Homes,100,"99acres: Greenfield Colony | Housing: Green Field Colony, Faridabad",0,"99acres: READY_TO_MOVE | Housing: Oct, 2026",0,Rera Not Applicable,100
r434130,Ruparel Urbana,100,ByRuparel Realty,100,"Shiv Shrusti Rd, Nehru Nagar, Kurla, Kurla, Mumbai",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2027",0,P51800077585,100
r403476,Runwal 25 Hour Life,100,99acres: Runwal Group | Housing: ByRunwal,0,"Manpada, Ghodbunder Road, Thane West, Ghodbunder Road, Thane",100,"99acres: NEW_LAUNCH | Housing: Mar, 2027",0,"P51700048278, P51700048270, P51700053696",100
r406774,Sai Kiran Garden Square,100,BySai Kiran Constructions,100,"99acres: Uttarahalli | Housing: Ward No.184, Subramanyapura, South Bangalore, Bangalore",0,"99acres: NEW_LAUNCH | Housing: Dec, 2030",0,PRM/KA/RERA/1251/310/PR/090323/005779,100
r423843,99acres: Shree Venkatesh Laurel | Housing: Shree Venkatesh Erandwane Central Building B2 Phase 3,0,ByShree Venkatesh Buildcon,100,"99acres: Shivaji Nagar | Housing: CTS No. 137, 138 (Part), Erandwane, Pune",0,"99acres: NEW_LAUNCH | Housing: Mar, 2026",0,P52100032017,100
r406892,Nirala Trio,100,ByNirala World,100,"Sector 2,Techzone 4, Greater Noida",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2022",0,UPRERAPRJ707952,100
